ApplicationDate,Age,AnnualIncome,CreditScore,Experience,LoanAmount,LoanDuration,NumberOfDependents,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore,EmploymentStatus_Self-Employed,EmploymentStatus_Unemployed,EducationLevel_Bachelor,EducationLevel_Doctorate,EducationLevel_High School,EducationLevel_Master,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,HomeOwnershipStatus_Other,HomeOwnershipStatus_Own,HomeOwnershipStatus_Rent,LoanPurpose_Debt Consolidation,LoanPurpose_Education,LoanPurpose_Home,LoanPurpose_Other
2018-01-15,-1.7855658650826645,-0.28593606774566754,0.4978343155045611,-1.5484175501472595,0.1723480643127351,-0.7321125548256895,-0.3731541738101776,-1.0739749911926022,-1.0727557897445867,-0.5894473522470612,0.007092628155621875,2.9073689220432044,-0.23515440442714622,-0.33342591821230494,-1.8186213938032454,0.7218316461372926,-0.299036362837541,-0.5373637884042307,-0.42739828010023895,-0.5679201176257124,-0.2799926849036124,-0.6628196067748744,-0.8953398985517154,-0.3084906858613591,-0.7160846790389901,-0.8738740015494395,0.1515377749813284,-0.2871992138747934,-0.5604109624021928,58.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
2018-01-16,-0.5809976610428188,-0.06224247171810441,0.6547091096574738,-0.5763901542408032,-0.9109100984787994,-0.7321125548256895,-0.3731541738101776,-0.49185827334899185,0.8576930799884757,0.5625482548219984,-1.006139965504645,-1.5079128799940817,-0.23515440442714622,-0.33342591821230494,-0.6053511016727452,0.005100734984371616,-0.7122255711243446,-0.7355535650997854,1.3615463507934626,-0.5313912719172487,-0.05183448553600448,0.30909452488963857,-1.342417470045344,1.509507283445454,-1.2383524548774807,-0.5377971856661148,-0.6385821928404652,-0.6761345806980112,1.7844047798663965,33.6,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2018-01-17,-1.0972411770598955,-0.22601017419429953,0.20369407646784984,-0.9298546618431509,-0.4303143663032221,0.2409561340936518,-0.3731541738101776,0.9384856619238793,-1.1418934489017745,1.7145438618910582,2.033557815476156,0.14440504692401124,-0.23515440442714622,-0.33342591821230494,2.427824628653506,-0.11435441687444854,-0.4136513246085598,-0.25099069533627194,-0.7103028461378483,1.1204913846511197,-0.2188707564667769,1.0023818016912835,-0.0011847555644581343,-0.5535527380743662,-0.16951293498542175,-1.2316478378902842,-0.6211775130891842,-0.35701580090830126,-0.5604109624021928,53.0,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
2018-01-18,0.2794081989856424,2.061087079939053,1.419473731152923,0.5723694954668268,-0.8478286502914891,1.7005591674726637,0.3481954759291952,1.3210195050782516,-0.39928806111440696,-1.165445155781591,1.020325221815889,0.060766640521780955,-0.23515440442714622,-0.33342591821230494,-1.2119862477379952,-1.5478162391802905,1.2568201063288913,-0.4126601086856795,-0.19146511067108615,-0.6780780793363458,2.113873678547663,1.418383152451486,-0.0011847555644581343,-0.022654215991150955,-0.35555234869203095,-0.3628851031640675,-0.9019299406065241,-0.9191905078839002,1.7844047798663965,39.2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
2018-01-19,-0.9251600050542033,-1.0691610528175794,-0.36497705233645855,-0.841488534942564,-0.7617340173463524,0.7274904785533225,-1.0945038235495503,-0.6997571011502812,1.6875326261037675,1.1385460583565283,0.007092628155621875,-1.1308258966549738,-0.23515440442714622,2.9991669674679047,0.2034957597475884,-0.35326472059208885,0.5609543674919,-0.29196476152951023,-0.560332133949128,-0.23084310395323243,-1.0788497173226812,1.23709427514597,-0.4482623270580868,-0.5797406336079429,0.39513893374263104,-0.10292365568128732,-0.7863273537960199,0.28781515147443976,-0.5604109624021928,59.0,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
2018-01-20,-1.44140352107128,-0.6062843307915662,0.43900626769721884,-1.5484175501472595,-0.7871304445386461,0.2409561340936518,1.069545125668568,1.2503339036258134,-0.6206826059232657,1.1385460583565283,-1.006139965504645,-1.1556109184344898,-0.23515440442714622,-0.33342591821230494,0.6079191904577552,1.6774728610078538,-0.185481248797562,0.14048978492303726,0.2572135507285859,0.7693615589563803,-0.6067346398145032,0.6145487540921296,-0.0011847555644581343,-0.14301846511940683,-0.4734111053317764,-0.18082832511942643,-0.7514038743528854,-0.003238011770917138,-0.5604109624021928,48.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2018-01-21,1.483976403025488,1.179373467500252,1.1449428413853258,1.1025662568703483,-0.6840552092479287,-0.24557821036601885,-1.0945038235495503,2.514358776657653,-0.9627604498126834,-1.741442959316121,0.007092628155621875,-0.8642267173339342,-0.23515440442714622,-0.33342591821230494,-0.6053511016727452,-0.11435441687444854,-0.49359412489270504,1.1229766329913378,0.9570078879690973,-0.5947135815115263,1.2145623270185923,0.4511543854570633,-0.4482623270580868,1.1204626890144853,-1.2229759002477787,-0.822130962380263,-0.6377617244224127,-0.6757458396391423,1.7844047798663965,32.800000000000004,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
2018-01-22,-0.23683531703143432,-0.0005817508099970473,0.43900626769721884,-0.31129177353904247,-0.8697246901581588,0.7274904785533225,-1.0945038235495503,0.45616038142488785,0.672081470320798,-0.5894473522470612,0.007092628155621875,-1.0865422695545608,-0.23515440442714622,-0.33342591821230494,-1.2119862477379952,-0.7116301761685493,-0.5691461274339711,1.518465445813029,-0.6018977635527692,-0.3718791571404872,0.011056894923402812,0.10925878918144434,-0.4482623270580868,-0.5658071127654343,-0.22302109212174628,-0.6555295375695411,-0.8694317559553394,-0.6543400705483001,-0.5604109624021928,51.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2018-01-23,0.02128644097710404,1.3644299799684343,1.2429895877308963,-0.04619339283728168,-1.1226462935160173,0.2409561340936518,1.069545125668568,0.4852662173170683,-0.38922359525210676,-0.013449548712531388,0.007092628155621875,2.1516803206464195,-0.23515440442714622,-0.33342591821230494,0.4057074751026718,-1.5478162391802905,-0.639853111776198,0.1534055231796015,-0.6041577549651959,-0.19052592488334644,1.4033123020549239,0.4303047621480146,2.234203101903685,-0.5920458915157213,-1.177606615433769,-0.9002905624099873,-0.965242184572626,-0.9289098375882152,1.7844047798663965,46.400000000000006,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
2018-01-24,-1.527444107074126,0.10256612717213433,-1.3454445157921626,-1.5484175501472595,-0.6261126275599388,-1.21864689928536,0.3481954759291952,-0.3255392111079603,0.6462798473958403,-0.013449548712531388,0.007092628155621875,-0.3116975735660619,-0.23515440442714622,-0.33342591821230494,1.012342621167922,-0.9505404798861896,-0.42273573373175816,-0.021179628426370296,-0.6809312361331243,0.35920568999344554,0.11626345660831124,0.586807313287055,-0.0011847555644581343,-0.5545534413363358,0.02398945853230367,-0.1762796183457025,-0.07017480335243445,-0.4929232280419238,-0.5604109624021928,53.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2018-01-25,-0.5809976610428188,-0.4829133224794446,-0.32575835379823037,-0.4880240273402163,1.706411428849004,0.2409561340936518,-0.3731541738101776,-1.0615010615245248,0.37636427881182194,-0.5894473522470612,0.007092628155621875,1.7955539406031185,-0.23515440442714622,-0.33342591821230494,-1.009774532382912,-1.3089059354626502,-0.6216842935298014,-0.3106703134872929,0.5031966453397384,0.8534244646076071,-0.48090132312361555,-1.792762217479714,-0.4482623270580868,0.0752874956400917,1.0186497753206398,0.34034877950054626,0.7426854997118401,0.25152521013302814,-0.5604109624021928,60.0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
2018-01-26,0.10732702697995015,0.000756544579487598,0.43900626769721884,-0.13455951973786862,1.543531703718369,-0.7321125548256895,1.7908947754079407,-0.9658676007359317,0.7694860911691275,0.5625482548219984,-1.006139965504645,-0.3471688807147419,-0.23515440442714622,-0.33342591821230494,-1.2119862477379952,-1.6672713910391106,2.443395344637312,0.7421850395650471,-0.24301443860215052,-0.5726184975488172,0.01242190076938673,0.3686132540972183,-0.8953398985517154,-0.11772102587826068,-0.155347354438279,-0.910512055989012,1.1636159096016574,-0.03905142430301191,-0.5604109624021928,58.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2018-01-27,-1.1832817630627417,-1.0930025373487688,-2.1494278358258403,-1.5484175501472595,-0.34578373620570463,-1.21864689928536,1.069545125668568,-0.04695478185423252,-1.1737941273401793,-0.5894473522470612,-1.006139965504645,-1.364913091460175,-0.23515440442714622,-0.33342591821230494,-1.616409678448162,1.199652253572573,-0.6409129595072378,2.4728939659446554,-0.5555058519218579,-0.4898465881827678,-1.103167043690024,-1.664903498889713,3.128358244890942,-0.4710116800341129,0.7073167873511316,0.16374340726983747,0.24400207798549703,2.3853085574340147,-0.5604109624021928,51.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
2018-01-28,0.3654487849884885,-1.0869058583522277,0.713537157464816,0.4840033685662399,-0.25551842900024985,-0.24557821036601885,1.7908947754079407,-0.04695478185423252,-1.0956101454866696,-1.165445155781591,0.007092628155621875,-1.3893349414440757,-0.23515440442714622,-0.33342591821230494,-0.6053511016727452,1.6774728610078538,0.6966148770649948,-0.35787956366645873,-0.6625036138471843,-0.6189885444475679,-1.0969486837249862,0.8930457014491023,-1.342417470045344,-0.5288743779698623,-0.7511466030572655,-0.3254352906700841,-0.34016357307156514,1.4162690262252817,-0.5604109624021928,51.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
2018-01-29,-0.667038247045665,-0.5864577324288307,0.9880680472324131,-0.6647562811413902,-1.023816208811695,-0.7321125548256895,-1.0945038235495503,1.0133292399323435,0.6531347333343022,-0.5894473522470612,-1.006139965504645,-0.682182781305315,-0.23515440442714622,-0.33342591821230494,-1.2119862477379952,0.24401103870201193,-0.5450724432574955,-0.7025961640313112,-0.519677123595915,-0.10091808436791477,-0.5865123309851118,-0.7976804445226087,-0.8953398985517154,-0.5901547319613212,-1.5204249295498085,-1.7596391552686945,-0.7670537809054792,-0.09729219433706335,-0.5604109624021928,48.0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
2018-01-30,-0.32287590303428043,0.026407206211276634,0.08603798085316534,-0.31129177353904247,0.02838532600568551,1.214024823012993,1.069545125668568,0.0154148664861543,-0.05072747567823803,-0.013449548712531388,0.007092628155621875,-0.8839949184131513,-0.23515440442714622,-0.33342591821230494,0.6079191904577552,1.5580177091490337,0.06736813846479123,0.09372590502858053,0.3659332108729039,-0.010146230808470663,0.03858451281741179,0.11959312351029268,-0.0011847555644581343,0.28071152203576155,0.651668303929355,0.0004491135574452794,-0.4292948317711054,-0.5517357390973447,1.7844047798663965,36.8,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2018-01-31,-0.667038247045665,-0.8748603888627717,0.39978756915899066,-0.6647562811413902,-0.39568287467736696,-0.7321125548256895,-1.0945038235495503,0.27736738951577894,-0.33546588469771704,-0.5894473522470612,2.033557815476156,-0.38714609982091447,-0.23515440442714622,-0.33342591821230494,1.012342621167922,1.4385625572902134,-0.24195599218011157,-0.31646012718851135,-0.09767132787697032,-0.5846607415859643,-0.8806710907946457,-0.21903218818906778,1.3400479589164278,0.035997171803608265,-0.8604722167431658,-0.9969432187716101,-0.2776137860650502,0.6612694323380458,-0.5604109624021928,55.0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
2018-02-01,1.9141793330397185,0.3638559103450346,1.870488764342547,1.7211291451744568,1.4735239572058874,0.2409561340936518,-0.3731541738101776,-0.27564349243565084,0.0599371413727123,2.290541665425588,1.020325221815889,-0.804091807727324,4.2525250693733545,-0.33342591821230494,-1.616409678448162,-1.4283610873214703,1.8285322538155055,0.6989841219482633,-0.33177498044844445,1.1506710683013335,0.38276820909365245,1.1994752812680918,-0.0011847555644581343,-0.5870762973503469,-0.6464959125738053,-0.10678311335028046,0.5328557600103122,-0.3911706029505504,-0.5604109624021928,62.0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
2018-02-02,-0.06475414502574207,0.04801819842665831,-0.24732095672177407,0.13053886096389217,-1.1014205405840416,1.214024823012993,-1.0945038235495503,-0.30890730488385715,-0.9889899618707568,-1.165445155781591,-1.006139965504645,-0.12805378462012407,-0.23515440442714622,-0.33342591821230494,-0.6053511016727452,0.48292134241965223,-0.29661385373802146,0.005542588656176407,-0.22468615659807528,-0.2690438956703685,0.060626829441448184,0.665746262161985,-0.4482623270580868,-0.22058992899428573,0.4638265101928905,0.5198549913490406,-0.9620056681252637,-0.8142422834707591,-0.5604109624021928,51.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2018-02-03,-1.0972411770598955,-1.0944647489780206,-0.7179453391805121,-1.1949530425449117,-1.0102615174656615,2.673627856392005,0.3481954759291952,1.1089627007209366,1.8547841199048931,-0.5894473522470612,2.033557815476156,1.0152515694934074,-0.23515440442714622,-0.33342591821230494,-1.8186213938032454,0.36346619056083207,-0.11719677355485464,0.9140979694627643,1.7134924127271822,-0.4777196886515107,-1.1046584389661918,0.5437258500808823,-1.7894950415389725,1.848542156386299,1.6811089228562985,2.4756815524115683,-0.8541905248457118,1.306924110962838,-0.5604109624021928,53.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2018-02-04,0.7956517150027191,-0.6052930008734294,-1.0120855782172233,0.6607356223674137,-1.0960582451064897,0.7274904785533225,0.3481954759291952,-0.27564349243565084,1.7520564745280294,-0.013449548712531388,2.033557815476156,0.17963761781385554,-0.23515440442714622,-0.33342591821230494,0.6079191904577552,-1.3089059354626502,-0.48133017257638727,0.43398880254634187,1.261071934043932,-0.5350314581639786,-0.6057235243730337,0.6623142278235208,-1.342417470045344,1.4080376687889626,0.7333949734080991,0.8251141362398944,-0.9230329688398549,-0.4966737719232588,-0.5604109624021928,55.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2018-02-05,-1.2693223490655876,0.6623949151919242,-0.012008765492405066,-1.2833191694454986,-0.05190015350543682,0.7274904785533225,0.3481954759291952,1.728501207568779,0.2833471861082414,0.5625482548219984,-1.006139965504645,-1.4680778605878673,-0.23515440442714622,-0.33342591821230494,1.4167660518780887,-0.5921750243097291,1.5102751208661245,-0.2995360563695651,-0.64625319940545,-0.6496973249359693,0.6872656242922129,0.876559952559422,-0.4482623270580868,-0.49992182766169163,0.41009305555283543,0.9598048478303556,-0.3194207876747756,-0.5410445732524629,-0.5604109624021928,49.0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
2018-02-06,0.19336761298279628,0.48425292890274585,-0.3845864016055726,0.042172734063305246,-0.4883314243172892,0.2409561340936518,-0.3731541738101776,0.11520630383077321,-0.6156606004720211,1.7145438618910582,0.007092628155621875,-1.338474504413221,-0.23515440442714622,-0.33342591821230494,0.2034957597475884,0.48292134241965223,-0.6787646641872308,-0.08798517113273704,0.6105752116788802,-0.12906603615948872,0.5055681794601317,-0.7763117318378937,0.8929703874227991,0.5789804578555239,0.23098154008598096,-0.4785707959203256,-0.6027507092432226,-0.7426217299603252,1.7844047798663965,36.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2018-02-07,-1.8716064510855106,-0.8487636287678212,0.6350997603883597,-1.5484175501472595,-1.2562568224983488,-0.7321125548256895,1.7908947754079407,-0.5292800623532239,0.5618523284667565,-1.165445155781591,3.046790409136423,2.2379280333982154,-0.23515440442714622,-0.33342591821230494,-1.4141979630930788,1.5580177091490337,-0.35339141075801095,-0.7052683857395659,-0.3887963022389007,-0.5948405647526913,-0.8540534767979594,1.0450587564468468,0.8929703874227991,-0.25815870399873675,-1.354859426494835,-2.044776423804151,-0.9378754640522893,-0.3255168855406381,1.7844047798663965,45.6,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
2018-02-08,-1.3553629350684337,-0.047843404657167764,-1.2473977694465923,-1.5484175501472595,0.8187280983359547,-0.24557821036601885,1.7908947754079407,-0.35048707044411503,1.7887505928083027,-0.013449548712531388,-1.006139965504645,-0.9424947518098855,-0.23515440442714622,-0.33342591821230494,-0.8075628170278285,0.7218316461372926,0.4225685351818455,-0.686117463497074,0.9707582386505648,0.7921550507454969,-0.03714803374865892,-2.4112888896536093,1.3400479589164278,0.5788193276692746,1.0631741944956548,-0.2047623695521733,0.35458622115190064,-0.245800611560947,-0.5604109624021928,50.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2018-02-09,0.19336761298279628,2.5809652722579304,1.635176573113178,0.4840033685662399,-0.8961637859155321,0.7274904785533225,0.3481954759291952,-0.48770029679296606,0.4480178712196318,-0.013449548712531388,-1.006139965504645,-1.3281308246493333,-0.23515440442714622,-0.33342591821230494,-1.009774532382912,-1.6672713910391106,-0.29282868327002215,-0.6562776544215636,0.1519708004495396,-0.38840814236546406,2.644127893940341,0.9545607632489979,1.3400479589164278,0.21309620756386807,-1.091965401827684,-1.1747361857247647,-0.9065982262151716,-1.0485481855431213,1.7844047798663965,37.6,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
