Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
31203,-1.0056917323233958,-1.226197427948114,-0.3868454956056514,-1.7023873962248033,-2.6081773542993485,-0.7459640282025863,-0.9082076426242516,0.26997016302824844,0.3450548657002893,1.4225467152932088,2.0566628957511,0.29161178548334743,2.3843712278476743,2.1752775686317243,0.9478789110755782,5
31272,-1.0108998268790708,-1.2567422569447764,-0.3276692568446802,-1.825888259190412,-3.0545257949530225,-0.7447884989077008,-0.90448545588807,0.41946816114210156,0.5786603201235364,1.5145612566295963,2.258487812475166,0.20392491561689507,2.5934228021924755,2.4100530694342073,0.985068774084239,5
31335,-1.027956803224046,-1.206097831284518,-0.4026662714935496,-1.6462544370952656,-2.4273059044521132,-0.7445869796000062,-0.9010905225121575,0.5000442671117878,0.9661503232560529,1.7344252245241358,1.9688275700958795,0.31460114136823975,2.2816395074439595,2.0740807344794776,0.9708855897633264,5
31374,-1.0214700187864223,-1.1702095776884853,-0.4505793552946817,-1.5212637014123467,-2.064171154214359,-0.744419046843594,-0.8989906067893622,0.39654087164569485,1.197284857909217,1.683163634680311,1.769153802734277,0.39387722803003494,2.0742309558929315,1.8462411015899816,0.7252447375680036,5
31530,-1.0100084773628222,-1.2411591174203,-0.315871131127995,-1.8100593112206507,-2.993088324125488,-0.7381383617537772,-0.890603966301224,0.39149953111553903,0.997227047943855,1.638351369838473,2.2256854179312855,0.19218865040521071,2.53581630842714,2.3716819658558137,0.7850194115225383,5
31573,-0.8455241577308158,-1.2000653007829543,-0.37409489075741503,-1.6680165613603348,-2.4959845025141294,-0.7245022219331058,-0.8882959135072004,0.14733694485041396,-1.3998370052999567,-0.002744129921773677,1.9897694912237789,0.28288006799808724,2.283817897215479,2.098154443781695,0.5667759147139608,5
31637,-0.9266882979748107,-1.0552166818328514,-0.5950899899292834,-1.1123320076540022,-1.1489780950160016,-0.729607377728037,-0.8848635825476703,0.24632103763508326,0.02683602004352422,0.8158976155723793,1.1962526231500503,0.6183627782831463,1.5000809201881886,1.209554138212916,0.9224484396015541,5
31675,-0.9233282369711493,-0.9731383493698511,-0.6907100930083677,-0.8125303911485914,-0.6545409615656025,-0.7308164935742049,-0.8828272765151123,-0.17922364399299165,0.5198462066976877,0.8005539114674722,0.783908646102336,0.8074985700541973,1.1260188380503695,0.7669294656608713,-0.02588642533639623,5
31682,-0.9733091444006107,-1.2848039697935938,-0.2228740499253254,-1.9891712363831322,-3.7832507733565572,-0.7302455222024034,-0.8824523019454543,0.47777781673883174,0.4540319764903051,1.3208176690961229,2.5333134533741513,0.05869240149713827,2.8578084976133695,2.7347870899200704,0.8914365800333015,5
31703,-0.9285829990407645,-1.2187150853891084,-0.33352868412686726,-1.748885779440784,-2.76778394136938,-0.7279952232664797,-0.881327623272613,0.5577662634146252,0.151275101736913,0.8674180527780058,2.1315144996260624,0.21316817752179198,2.4211739314683602,2.2619840545230026,0.9558891305502122,5
31748,-0.9961528924741132,-1.171246742159251,-0.4037411364603031,-1.5792438374169857,-2.2263684824587053,-0.730447041510098,-0.8789188521783804,0.5267885611034818,0.9361096038352625,1.5995295917146122,1.8626852746742115,0.31820588939291916,2.1393711874736376,1.9525841430715722,0.8964937253147656,5
31768,-0.9535547857499191,-1.1574416042051527,-0.4220436884953758,-1.531349415581409,-2.0916636046779216,-0.7253082991638844,-0.8778488351521592,0.5692549669574724,0.057714470318198825,1.1563416768773713,1.7879633879415955,0.34735594228309835,2.062296803608436,1.867573078314477,0.8374308672895335,5
31811,-0.9949115366033163,-1.122138169059367,-0.4748572914937589,-1.3994061148734391,-1.7536173387503862,-0.7293722718690598,-0.8755494397382021,0.49189610462493877,1.1454691446032934,1.6183135832470146,1.5985990464364497,0.4233313705838798,1.8711640794874511,1.6540571750259223,1.0196262007057535,5
31821,-0.9594955602744476,-1.24174271520614,-0.2735587976306119,-1.8572841526212005,-3.180581629456361,-0.7254762319202966,-0.8750149179175486,0.4608695682237478,0.4441944326901692,1.2449456026310608,2.2991773819775663,0.13582301589633478,2.5896349549549407,2.4577653743279972,0.6374511289370968,5
31823,-0.8995231381104881,-1.1351149520102126,-0.45311818923707115,-1.4511643277751247,-1.8808676072847081,-0.7219160574843577,-0.8749080247067872,0.5116686752327813,-0.2396761203179822,0.6343959490521757,1.6740039210660835,0.3899985333404201,1.9444522943815066,1.738748619654287,1.0116677413340973,5
31837,-0.9281209906527608,-1.1113100670494471,-0.48548031749969206,-1.365271588207182,-1.6731443486654645,-0.7231251733305256,-0.8741598601064814,0.7235038680596648,0.08978557122959076,0.9283946683359752,1.5444565048092462,0.44407152682818835,1.8164408473765608,1.5935164657263752,0.8655986695186715,5
31915,-1.0013236530186367,-1.211579510715277,-0.3158972694600921,-1.7553913737318225,-2.790881521132023,-0.7249388470997775,-0.8699945246787119,0.5688785960857313,0.9654003567257383,1.7417482391803953,2.139089770080412,0.19008395984677717,2.4114970474756166,2.270783103730659,0.8665195871028653,5
31972,-1.0047957160557528,-1.2423047891541943,-0.2585316939395989,-1.874475616608207,-3.252116821190096,-0.7228564809202661,-0.8669538442651226,0.4591615363332509,0.9355759366647646,1.8093196322660634,2.338790355914293,0.1063635539897732,2.619306704693357,2.5043376334174843,0.959595932614452,5
31992,-1.0030970185483468,-1.2516420176364746,-0.2398006369284769,-1.9114029948294182,-3.412304494557402,-0.7224534423048768,-0.8658875805164982,0.49872087753256367,0.9894709563165072,1.800885149955774,2.401097396569237,0.08048667613823543,2.68502258164512,2.5778352113824954,0.9523295928497029,5
31994,-0.9368431490080983,-1.2599972391080274,-0.21900209210873636,-1.9483940250496028,-3.582590693192868,-0.717986430984312,-0.8657809728995743,0.8150938032272038,0.12889240965039128,1.0949926511042685,2.453419620211635,0.0602784551656454,2.741899029531711,2.639785401001943,0.622776910718991,5
32015,-0.9408518884555216,-1.2511445840537851,-0.23262047001332284,-1.9180890046933685,-3.442321239375562,-0.718523815804831,-0.8646617897957308,0.24749484862059135,0.3728300209932037,1.146837260775079,2.403542220356529,0.07742893488463969,2.6856804620691848,2.5807252279004724,0.685581611940118,5
32026,-0.9382338409235025,-1.0405148783480331,-0.5634819927981207,-1.1260924663306042,-1.174627860927679,-0.7193970661381746,-0.8640756988534476,0.6054082678936479,0.6163466210820929,1.125144958004288,1.2053336819536098,0.5750464025483145,1.4817827817607025,1.2194492804062873,0.6219233270740576,5
32038,-0.980943949681152,-1.1163308149644262,-0.45209145802888806,-1.4165590211786263,-1.795070991049189,-0.7207741147407547,-0.8634364401400032,0.42338939392470387,0.9656421914266363,1.5826683726888524,1.6180640880698491,0.3928727569252726,1.8733156169967637,1.675877562420584,0.8476795967039593,5
32044,-0.9456353086343453,-1.2136008971308472,-0.29576685323177854,-1.7814451451434796,-2.885392105698834,-0.7178520847791823,-0.8631168555657468,0.5772968842296331,0.4339187110202372,1.2109405427781075,2.1817025562376875,0.16110146656718882,2.445668229400045,2.3203622467613,0.8740783943520697,5
32057,-0.994958204117256,-1.216271672343038,-0.2883650708868291,-1.7944994643297898,-2.9340021989614797,-0.7210092205997318,-0.8624245254056913,0.6126594477702861,1.1379772042774474,1.7448057329272515,2.20082809707792,0.15234669855348734,2.4647870400912235,2.342659852060557,0.8066411639154027,5
32066,-0.8678778969079509,-0.9768257489818433,-0.6457821361568507,-0.8853054797979804,-0.764304270661114,-0.7149636413688922,-0.8619453023256041,0.6345343290106829,0.01726455878919089,0.4403351785707507,0.8869677732784426,0.7179614520009509,1.1917464628668475,0.8763305666705979,0.40127619185559543,5
32109,-0.8946230491468157,-1.116447149183748,-0.442670864236668,-1.4283999956714426,-1.8240971097653182,-0.7120751979586022,-0.859656609075996,0.36452487957015856,-0.25882097407097354,0.7231255180988395,1.6348582529321058,0.3788615818682052,1.8844828015419801,1.694727311039132,0.8322152353210908,5
32114,-0.9646989880787286,-1.1376260839232784,-0.41010269146490286,-1.5081782839212072,-2.028935676393037,-0.7179192578817472,-0.8593905809509046,0.22284025437211413,0.910728547706447,1.446792577699304,1.7549756623599873,0.3277949092244334,2.002694851107864,1.8301796446254297,0.8950650548620813,5
32167,-0.9351724520090553,-1.192439171892283,-0.3127971173932628,-1.7235158180365622,-2.6795381299249246,-0.7136201793175945,-0.8565719590407097,0.22125556064647117,0.4231318533631509,1.162925046034392,2.0845099820257347,0.18821243424911396,2.3337866006493933,2.2074846707451785,0.7682850954009366,5
32213,-0.91966483712688,-1.1513543935396724,-0.37749323640650706,-1.5727754102825988,-2.207762296832134,-0.7114706400355182,-0.8541274904066516,0.26840543484630364,0.3091837197860023,1.0258544804426255,1.8559279757265923,0.276527874294981,2.0962011411771853,1.9448787018132314,0.9934992581117116,5
32218,-0.9412298953184335,-1.136475858621013,-0.39730154005476587,-1.521339681653398,-2.06437717957358,-0.7121087845098846,-0.8538618915172688,0.0957282146713589,0.4658943226309274,1.2510911692626714,1.772263465361818,0.3106648203575217,2.0120075512944293,1.849765893381322,0.8182315335209075,5
32233,-0.8857048872329312,-1.1542418670256782,-0.3708899274034997,-1.585933122920396,-2.2457505404138494,-0.707272321125213,-0.8530652215919483,0.5189337698709958,-0.37027093587534926,0.6939479800254034,1.8771041007093732,0.2659397027114219,2.1160164324193502,1.9690378822250953,1.02490985369445,5
32251,-0.985769370622521,-1.1571910774228948,-0.3612073454216375,-1.602751439681528,-2.295124962323972,-0.7138552851765716,-0.8521094623797157,0.2919015793541213,1.0232018543986636,1.7433232159977405,1.8982212088486294,0.2555962213528538,2.1359743763044894,1.9931641005484626,0.8779771210458824,5
32258,-0.9355691258775433,-1.1592558522731249,-0.35564850673478754,-1.6130644540402859,-2.3258671872809114,-0.7105638031508923,-0.8517378507197456,0.5311830587637805,0.4296495882390417,1.2118467437685556,1.9117422237317965,0.24941602005427013,2.1491336630521656,2.0086298154943103,0.8036786996150687,5
32262,-0.9467179949577471,-1.1371458831812185,-0.3948929841494356,-1.5254757886277293,-2.0756170292438765,-0.712209544163732,-0.8515255176159765,0.6433954447646401,0.7754023982358997,1.3303741369397408,1.7861220364963566,0.30072738292303214,2.0224782552886587,1.865483607180878,1.0551595113924854,5
32279,-0.9740791583806162,-1.1898591261214455,-0.30504888539947583,-1.7274381003478898,-2.6929951815973503,-0.7101943510867854,-0.850623255706256,0.8241045383208858,0.4962114245670297,1.6305084090275763,2.0954080855020742,0.17344147831227438,2.3360505820066964,2.2201053422708084,0.9083509113802345,5
32323,-0.9599202346512993,-1.1993133983488218,-0.28196208904977754,-1.7704488842845696,-2.845103930400469,-0.7104630434970449,-0.8482890888200657,0.7153133093519622,0.8377781552868916,1.5005878003336244,2.161821852590755,0.1430635415032118,2.4017765285567867,2.2972140518893673,0.8148703332061129,5
32338,-0.941197228058676,-1.1521686327143705,-0.3587947755900323,-1.5961847312012971,-2.2757359042458285,-0.7085486100739458,-0.8474937116715848,0.6673804598710433,0.5652828055507371,1.3100587690640861,1.8893272959884753,0.2510526075735908,2.120233915852192,1.98299865508693,0.9157853569660989,5
32355,-0.9245649260905524,-1.1537057864609919,-0.3538104598443647,-1.6048499286430133,-2.3013513217278794,-0.7069364556123885,-0.8465925093319012,0.6939211664360141,0.3651981727481167,1.1454824873540577,1.9020727465805949,0.2442544748010266,2.131802206064121,1.997568160848808,0.8968445946853127,5
32368,-0.839541382443741,-1.1492894097994526,-0.3579062346348009,-1.5918472332102798,-2.2630070501512347,-0.7040480122020984,-0.8459035150430639,0.19082678854904692,-0.10601663466456289,0.3095998374724657,1.8796764702340056,0.2521847431435653,2.108180606654155,1.97197497300982,0.8240343907282897,5
32376,-0.990632125575042,-1.1787913421039657,-0.3106687024089769,-1.7007235781333176,-2.602637126516737,-0.710698149356022,-0.8454795856338297,0.704285341289489,1.2322064753838378,1.860402821403175,2.052749586408064,0.18145862941586008,2.2840914546367097,2.1707563277532094,0.9093261083644583,5
32433,-0.940459881338428,-1.1705444656848794,-0.3171441461782547,-1.678178588199206,-2.5286696637844863,-0.7050891952918542,-0.8424606120418205,0.39905394278036466,0.5197994276694634,1.3492643489720348,2.017653750655757,0.1902302420464997,2.2434555905860156,2.1302610635493697,0.9292024459577296,5
32465,-0.9400398737129702,-1.1079270388236724,-0.41314797171409573,-1.4483518507614712,-1.873783591506497,-0.7053578877021137,-0.8407669121506961,0.3117399140181469,0.7812025685689447,1.3606575812965234,1.667969197645557,0.330835805861091,1.8906067955914985,1.7319545806479806,0.9524319679206185,5
32514,-0.9626176169570166,-1.151770124295912,-0.3365980924093475,-1.6211664198711946,-2.3502726595898666,-0.7028053098046482,-0.8381750500578425,0.7181547525614793,0.6093722542243565,1.6251474829123993,1.927388784843773,0.2191267391238268,2.1451226063850375,2.0265443620813257,0.8987152872562625,5
32518,-0.9503020600283193,-1.1539022550813685,-0.3338920300703513,-1.6282393970784954,-2.3717645263557765,-0.7038800794456863,-0.8379635551466387,0.18707404050766538,0.8427144156768706,1.4954008224682718,1.940599564287811,0.213402229041348,2.158199658079707,2.041684708989047,0.9669875501505071,5
32518,-0.9340617651772898,-1.1590554917638405,-0.32478617924506914,-1.6482307098403928,-2.433470197548057,-0.7028388963559306,-0.8379635551466387,0.9025117546816774,0.6419757348100458,1.3240905105410312,1.9703997645474427,0.20136276072478365,2.1884839750497136,2.0758868710564817,0.9242902747699672,5
32525,-0.8930736876840163,-1.1093810275139182,-0.40152560704505064,-1.4651946375223348,-1.916508407445376,-0.6975322212533047,-0.8375934728501202,0.3937121819365399,-0.3297669495063931,0.9069976894700538,1.6895872521606412,0.31609410636419594,1.9073642854748745,1.7563056745619197,0.8514610615715926,5
32578,-0.922674891775993,-1.0865114433960374,-0.43204542320362355,-1.3845637181586314,-1.718301185598467,-0.7008572898302665,-0.8347927013997427,0.6557918267446805,0.6522939438542159,1.2348924422189878,1.5749535640307113,0.35944417133290324,1.7920673846248065,1.6275897089542752,0.9514629546655388,5
32581,-0.9599529019110573,-1.1170093363291709,-0.38576483991090904,-1.4985089083923906,-2.0032073547532248,-0.7025366173943886,-0.8346342356875419,0.45490520838455795,0.9952835724460307,1.6300327690194438,1.7449050100316343,0.2877623472336771,1.9576317203258382,1.8187806715431833,1.0319609080751388,5
32615,-0.8889902802142892,-1.1902659072836723,-0.25058546085569156,-1.7883290109280625,-2.910918075957026,-0.6969948364327857,-0.8328387967939715,1.1985452513114387,0.1526821204891699,0.9090096623300519,2.175988633600051,0.11075911245174065,2.3928716471024862,2.313706096969823,0.36210455817889875,5
32622,-0.9252976060594065,-0.9904302661894074,-0.5584477687159505,-1.0346436341361935,-1.0094812308608918,-0.700823703278984,-0.8324692637163715,0.6026172478684753,0.932798592801634,1.2836399900826396,1.075723991745737,0.5748646579971436,1.3242254549964345,1.0788213433283638,0.3364015445697874,5
32698,-0.9437779415795435,-1.1101239873559365,-0.3808668936292816,-1.4914426162463161,-1.9845683207233844,-0.6977337405609993,-0.8284597391610445,0.3657370529217714,0.833831550301132,1.5153659248011824,1.732656098187273,0.2819083995684139,1.9369135217669722,1.8049266542287705,0.9790203999282728,5
32705,-0.9372211558710103,-1.1234080264754227,-0.35849107814764125,-1.542865586908459,-2.123418793085904,-0.6968269036763735,-0.8280906758768583,0.6058352453067667,0.7054381386448515,1.449385470170774,1.8089505358707805,0.24974493336394935,2.011809515860655,1.8914067694669272,0.9483028400605088,5
32713,-0.9111386823300894,-1.2221295136313273,-0.19534260299033399,-1.9049848009234418,-3.383791732687598,-0.6968604902276558,-0.8276689365836819,1.0142352497109484,0.7638629990561215,1.1813878558085054,2.3908697711043567,0.01899761840392391,2.612372107978474,2.5657501864221612,0.9731708212120173,5
32729,-0.9268376340194181,-1.2355568232759127,-0.16626970384801948,-1.9592232607280977,-3.634481941935072,-0.6953155088686636,-0.8268256134685315,0.39564879892939303,0.5719526795597027,1.3520701192881144,2.4770850989888493,-0.01502318845762525,2.7040558007505147,2.667874818005614,0.7696679604527893,5
32774,-0.9084739672841302,-1.135145732358588,-0.32892994769581807,-1.59918556153794,-2.2845784726628513,-0.6935018350994117,-0.8244548736720538,0.8234977691494518,0.5172079124230055,1.1835048730477062,1.8912524733896623,0.2097602455476479,2.088796629873684,1.9851985487119064,0.8326906953819759,5
32775,-0.958907549598807,-1.1683458413647674,-0.27711235880665047,-1.7191119924004783,-2.6645081375707416,-0.6954498550737933,-0.8244022078024899,0.46650201108543426,0.8962036594462618,1.7158006309484648,2.0835286690080914,0.13262076556058952,2.284192150619985,2.206348706057564,0.9529159019806764,5
32795,-0.953200112643977,-1.107835982627029,-0.37071517595282727,-1.4992787647458035,-2.0052463036232524,-0.6944758450866025,-0.8233490847502152,0.5349916084625004,0.8394746460990631,1.664248102449767,1.74162404947633,0.26916323045803625,1.9385968229540553,1.8150686534728944,0.8940195465875496,5
32796,-0.9354944578552399,-1.1319328246069353,-0.33026389659309163,-1.5916877890271326,-2.262540313689297,-0.6938041140609537,-0.8232964357796949,1.0408092050180806,0.71750047586021,1.4759795583416955,1.8779052681340784,0.21315842537514354,2.0737509717059868,1.9699525877572222,0.7769981987517048,5
32799,-0.940604550631641,-1.169740970924326,-0.2703757274092042,-1.7291495449398495,-2.6988880351411972,-0.6946101912917323,-0.8231384973176562,-0.0724217777236938,0.891125774475457,1.531605093594824,2.0972181622334176,0.1250344820270959,2.296404895124875,2.2222024099384408,0.8798707163172479,5
32829,-0.9202015135371869,-1.14997285233227,-0.2950533038956618,-1.6652822051046083,-2.487257468735872,-0.6923598923558086,-0.8215595098247942,0.8159872613077616,0.6554251345867426,1.3316441960677445,1.988939641807574,0.1653480831530758,2.1832326795219132,2.0971998564458945,0.6729035930913164,5
32836,-0.8684519073294094,-1.1872404158638632,-0.23376264440971087,-1.8011141155232147,-2.958965398461612,-0.6899752472147552,-0.8211911833389118,1.0834755107851113,0.24657814466520678,0.8089322592174747,2.2091581900441555,0.07784916374929765,2.4097180851044215,2.3523803345818113,0.7304864786149076,5
32849,-0.8921823381677672,-1.0435112220289366,-0.45647634002886744,-1.271941902482969,-1.4658578368507726,-0.6893035161891063,-0.8205072520035543,-0.06447251687270322,0.20290734683584916,1.053145772957656,1.4021732958512163,0.4079194326446199,1.6088174777278796,1.435494475965762,0.5425235581499583,5
32870,-0.9322837328961858,-1.1644590475055645,-0.27241448617984687,-1.7172307577938082,-2.658112959983124,-0.6908820840993812,-0.8194027254402771,0.6419489818696126,0.6388220128942231,1.4784602825029376,2.082544341950664,0.12440325217132323,2.2757118705618278,2.205209306766797,1.0145715747213415,5
32885,-0.9126087090191916,-1.086163335814172,-0.3938544713449069,-1.4307506764393156,-1.8298999182487137,-0.6899752472147552,-0.8186139946856676,0.7321472575222785,0.5630432059293744,1.2799687965605542,1.641366310234949,0.3025687655219644,1.8342355058876711,1.702037783036625,0.928384361498447,5
32920,-0.8571490354532049,-1.1792217243340397,-0.24035749859405012,-1.7794129230169222,-2.8779016588661452,-0.6849036779711065,-0.8167743208554148,0.575372857753112,-0.17281537029138633,0.7367921077054711,2.1809107712271514,0.08130762957425451,2.3735094877850593,2.319439752761434,0.9504059950407864,5
32925,-0.9269916368154193,-1.1087938645944613,-0.3515618071981622,-1.52378597622904,-2.07101902453889,-0.6890684103301293,-0.8165115897337412,0.38607326305205436,0.6487181377709855,1.4496556082911864,1.7761081161749208,0.24291488447508264,1.9629904249024648,1.8541248290572991,0.8232996720985711,5
32934,-0.8730859914636258,-1.1521990968103037,-0.28172876763221943,-1.6843823209627293,-2.548821137433014,-0.6840640141890454,-0.8160387257637829,0.549579269982582,-0.2412897822086466,0.9013230583638207,2.0257311180064974,0.14113350302565877,2.2125670977163576,2.1395727171758745,0.8762623958648593,5
32947,-0.8729273219162307,-1.2889162889873909,-0.04494518410898367,-2.173282865728862,-4.93676140048858,-0.6862471400224042,-0.8153558117508538,0.3175460367370168,0.25494365115555173,0.9058851465056807,2.866176148006009,-0.17646465686543478,3.117033523891411,3.135879359235509,0.903879159121702,5
32951,-0.7794569582463261,-1.0910454974745396,-0.3724643071489685,-1.46575270027137,-1.9179365412348919,-0.6799328683813051,-0.8151457127006565,0.4292361404130992,-0.9087739420495032,0.014162000112560936,1.6829941859722566,0.27905102060049947,1.8699003448973477,1.748875274303735,0.6198817803579174,5
32988,-0.8329519294754495,-1.113187092977627,-0.33564472821261226,-1.5506569061738436,-2.1451266962565043,-0.6820488211120989,-0.8132028904877171,0.34565689070293487,-0.2743876613310493,0.5329346551306754,1.8149100703418393,0.22121990441803888,1.9966799443735606,1.8981807766554302,0.767014911635231,5
33006,-0.8657498582722987,-1.1274705096524864,-0.3119470701021973,-1.6045730114343109,-2.3005288507544313,-0.6821495807659462,-0.8122581291730977,0.148428774868729,-0.13997627790303846,0.8621902635247618,1.8998729512641865,0.18505007905874657,2.079928670279918,1.9950526473975965,0.8422848656181765,5
33010,-0.8840388569852826,-1.1106249895731932,-0.3420314964560507,-1.5384138428832366,-2.1110969352731126,-0.6849708510736714,-0.8120482160123805,0.8527109452306286,0.418535491967149,1.0475003264462217,1.8054114698010095,0.2230914300157021,1.9856587690040937,1.8873853138560792,1.0475006193424197,5
33013,-0.9454813058383441,-1.1245051493750318,-0.31670149127816755,-1.5936207163055367,-2.2682040545117315,-0.6878257079326789,-0.8118907912812693,0.8159775433849598,0.9798123744866806,1.6896001063633452,1.8845719676384924,0.19060082361913058,2.0641009399754497,1.9775659816510573,0.8908555385234298,5
33019,-0.9313923833799367,-1.1167055297628126,-0.3284100386135748,-1.5656217055894344,-2.1873385575300373,-0.6861127938172744,-0.8115759604079944,0.29736266488105456,0.6929052215722998,1.5422227751356268,1.8417093402693863,0.2074543061447481,2.020957745941203,1.9286764564247187,0.891688280711004,5
33051,-0.8970077591091362,-1.1808760676986543,-0.21785884807326863,-1.8067838136504288,-2.9805442667562345,-0.6833251100608317,-0.8098973496729527,0.5743976631814085,0.370605012995289,1.1992351344194574,2.220832651832779,0.05411864471914429,2.404666503276784,2.366012385616559,0.8013348372532881,5
33058,-0.9322883996475797,-1.1167560904761014,-0.32005898160674856,-1.5754151662328648,-2.215339429970605,-0.6867845248429232,-0.8095302618869705,1.0093167991395624,1.0716284485688221,1.5708860796406274,1.8507349310181984,0.20022796547845048,2.0270313919990843,1.9389593855176395,0.7084859155569506,5
33062,-0.8741640110356337,-1.1448422854650675,-0.27773640981763686,-1.6753941527674199,-2.5196740492000145,-0.6827877252403126,-0.8093205160267858,0.5893804591097089,0.3396619733284884,0.972667715445608,2.0121930559735803,0.1349630538737235,2.1889387852408397,2.123968769554883,0.8967069494557443,5
