fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Id
-0.750565785697325,-0.1188417514075283,-0.9072438514861886,-0.3188552465025784,-0.5277121227255407,-1.133660384559486,-1.126554515586838,-0.4627376087718109,0.2489543037206338,-0.6910809827788792,0.0535152207737461,5,1022
-0.2925934418820083,-0.0074550176159698,-1.314161876599727,-0.6877706698778668,-0.2102293399292252,-1.2312594369868193,-0.8213767485573771,-0.8992770323318507,-0.964362710170975,-1.1607736025596191,-0.5936010735498088,5,1420
0.0508858159794794,-1.232709089323113,0.1100512112976574,0.4189756002479984,2.266136365882033,-0.1576698602861515,-0.6077523116367545,-0.7121887079489518,-0.5812099689420455,0.7179968765633403,1.4401929943242224,6,882
0.5088581597947955,-0.9542422548442168,0.3643749769936192,-0.6877706698778668,-0.5277121227255407,-1.0360613321321526,-1.0350011854779997,-0.0313950831112719,-0.7089275493516886,0.072169524364823,0.0535152207737461,6,1170
0.4516116168178812,-1.3997891900104504,0.9747520146639268,4.772177596076402,0.5728948576350198,-1.2312594369868193,-1.126554515586838,1.1846790253774846,-0.8366451297613318,-0.3388115179433247,0.4232959603872068,6,911
-0.2925934418820083,-0.1745351183033076,-0.5003258263726501,-0.6877706698778668,-0.1044017456637886,0.5255235067051824,1.7115987177871486,-0.3795872423793921,0.5043894645399202,-1.0433504476144344,-0.8709366282599048,5,124
-0.5788261567665813,-1.065628988635775,0.3135102238544269,-0.0237229078023477,-0.4853810850193653,0.5255235067051824,-0.2720567679043474,-0.7953390743413705,0.2489543037206338,0.6592852990907477,1.5326381792275872,7,1417
-0.1781003559281791,-0.4530019527822037,-0.1951373075374962,-0.2450721618275207,0.1495844805732657,0.0375282445685153,-0.5161989815279162,-0.2756492843889119,-0.6450687591468685,-0.984638870141842,-0.2238203339363497,6,681
-0.750565785697325,1.134259003747504,-1.110702864042958,-0.3926383311776362,-0.1255672645168743,-0.255268912713485,0.2467454360457361,-0.0677733684078938,0.5043894645399202,-0.5149462503611023,-0.5936010735498088,5,63
0.3371185308640524,-1.3997891900104504,0.9238872615247344,-0.6139875852028093,-0.4218845284601021,-0.8408632272774856,-1.0350011854779997,-1.6580241256624484,-0.389633598327582,-0.6323694053062867,1.7175285490343184,7,1010
2.05451482017149,-0.8428555210526584,1.2290757803598884,-0.3926383311776362,0.7210534896066335,-0.8408632272774856,-0.790858971854431,1.491296001449482,-0.4534923885324022,0.6005737216181553,-0.0389299641296186,6,418
0.2226254449102226,1.301339104434842,-0.2460020606766886,-0.1712890771524633,-0.4853810850193653,-0.6456651224228187,-0.1194678843896169,-0.2236803053936718,-1.3475154513999046,-0.6323694053062867,-0.9633818131632697,5,399
-0.6360726997434958,0.2153184499671466,-1.110702864042958,-0.1712890771524633,-0.1255672645168743,0.0375282445685153,-0.3025745446072935,-0.566675566762291,0.4405306743350972,-0.3388115179433247,-0.1313751490329834,6,1265
-1.0940450435588125,0.8836388527164973,-1.3650266297389193,-0.6508791275403382,-0.6758707546971546,-0.8408632272774856,-1.0350011854779997,-2.655828522371185,1.0152597861784929,-0.7497925602514718,2.2721996584545088,6,999
-0.8650588716511542,0.1596250830713679,-1.2124323703213424,-0.6139875852028093,-0.0620707079576111,0.2327263494231821,-0.3330923213102396,0.0361645895825863,0.8236834155640268,-0.162676785525547,-0.4087107037430793,6,452
3.1421991367328674,-0.2302284851990869,2.0429118305869656,0.3451925155729406,0.128418961720178,-0.938462279704819,-0.9434478553691614,0.9716062114970234,-1.8583857730384767,1.5986705386522275,1.4401929943242224,6,347
-0.0063607269974349,-0.5643886865737623,0.1609159644368498,0.6403248542731713,-0.1678983022230497,-0.8408632272774856,-0.3636100980131857,0.5974295627312255,0.312813093925454,-0.2800999404707321,0.0535152207737461,5,778
0.279871987887138,-0.2859218520948662,0.7204282489679651,0.5665417695981135,0.1072534428670902,1.0135187688418497,0.1857098826398439,0.7637302955160054,-0.0064808570986525,-0.7497925602514718,0.0535152207737461,6,607
-0.0063607269974349,0.6887120685812704,-0.7546495920686117,-0.1712890771524633,-0.0832362268106989,-0.0600708078588181,2.047294261519556,-0.0677733684078938,-0.9005039199661548,0.0134579468922305,-0.5936010735498088,5,32
0.9668305036101128,0.3267051837587051,0.2117807175760421,-0.2450721618275207,0.0649224051609148,1.0135187688418497,0.4908876496693048,1.387358043458944,-0.8366451297613318,-0.162676785525547,-0.2238203339363497,6,511
1.024077046587027,-0.8985488879484376,0.3643749769936192,-0.0975059924774055,-0.0409051891045234,-1.0360613321321526,-0.8824123019632693,0.0517552832811468,-0.9005039199661548,-0.045253630580362,0.1459604056771109,7,1035
-1.8954966452356168,-0.8428555210526584,-1.314161876599727,-0.6877706698778668,-0.8240293866687685,1.0135187688418497,0.4298520962634126,-3.0611865585340463,2.484011960889388,0.5418621441455627,3.2890966923915244,6,1270
-0.6933192427204107,-1.232709089323113,0.1609159644368498,-0.2450721618275207,-0.71820179240333,1.989509293115184,2.474543135360801,-0.1197423474031339,-2.36925609467705,5.649769384261109,-0.8709366282599048,5,723
1.024077046587027,-1.232709089323113,0.4152397301328113,-0.6877706698778668,-0.2525603776354006,-0.6456651224228187,-0.5467167582308623,-0.0054105936135942,-0.4534923885324022,1.0115547639263025,0.7006315150973011,7,838
1.0813235895639417,0.7722521189249394,0.6186987426895807,-0.466421415852694,-0.6970362735502423,-0.938462279704819,-0.8824123019632693,0.4519164215445647,-0.9005039199661548,-1.102062025087027,-0.4087107037430793,5,485
-1.7810035592817874,-1.065628988635775,-1.3650266297389193,-0.5402045005277516,-0.781698348962593,1.111117821269183,0.521405426372251,-2.666222318170187,2.356294380479745,0.7767084540359328,3.2890966923915244,6,142
0.9668305036101128,0.8836388527164973,-0.8055143452078041,-0.8353368392279824,-0.0620707079576111,-0.7432641748501522,-0.6687878650426466,-0.4939189961689318,-2.7524088359059795,-1.102062025087027,-0.6860462584531752,5,1470
-0.1208538129512647,1.1064123202996143,-1.3650266297389193,-0.0237229078023477,-0.1255672645168743,-0.3528679651408184,-0.6687878650426466,0.6493985417264656,0.4405306743350972,-1.1607736025596191,-0.77849144335654,4,1238
-0.6933192427204107,0.8279454858207187,-1.3650266297389193,-0.2450721618275207,-0.2948914153415761,-0.3528679651408184,-0.7298234184485388,0.0881335685778264,1.079118576383313,-0.9259272926692492,-1.0558269980666344,5,158
-1.0940450435588125,0.7722521189249394,-0.9581086046253808,-0.3188552465025784,-0.8875259432280317,0.3303254018505156,0.0636387758280595,-0.9512460113270907,1.1429773665881362,-0.984638870141842,0.8855218849040323,6,426
2.05451482017149,0.2153184499671466,1.178211027220696,0.0500601768727099,-0.1044017456637886,-0.938462279704819,-0.4246456514190779,2.010985791401883,-1.2197978709902613,0.7179968765633403,0.2384055905804756,6,344
0.6805977887255398,1.9696595071841925,0.008321705019273,-0.1712890771524633,-0.0620707079576111,1.5015140309785169,3.0238631160138305,0.5558543795350449,-0.4534923885324022,-0.7497925602514718,-0.9633818131632697,5,637
-0.8650588716511542,0.7722521189249394,-0.6020553326510347,-0.5402045005277516,0.6575569330473704,-0.255268912713485,-0.790858971854431,-0.6914011163508904,0.6959658351543836,0.072169524364823,0.7930767000006675,6,1578
-0.0063607269974349,-1.2884024562188925,1.1273462740815037,0.935457192973402,0.0649224051609148,-0.4504670175681519,-0.6687878650426466,-0.9096708281309104,-0.2619160179179389,-0.1039652080529545,1.5326381792275872,7,944
0.2226254449102226,1.6076526223616272,-1.2632971234605348,-0.9829030085780978,-0.3583879719008389,1.989509293115184,0.0636387758280595,-0.7953390743413705,-0.7089275493516886,-0.4562346728885097,-0.5936010735498088,5,469
-0.8078123286742394,-0.2302284851990869,-0.8563790983469962,-0.1712890771524633,-0.2737258964884884,-0.3528679651408184,-0.48568120482497,-0.4315562213746322,0.6959658351543836,-0.4562346728885097,-0.2238203339363497,6,148
0.3371185308640524,-0.7314687872610998,0.2626454707152345,2.26355271712444,0.0014258486016516,-0.5480660699954852,0.0331209991251134,1.231451106473224,0.4405306743350972,0.6592852990907477,0.0535152207737461,7,279
-0.5788261567665813,-1.1770157224273337,-0.1951373075374962,-0.1712890771524633,-0.4430500473131898,1.8919102406878503,0.7350298632928736,-0.4419500171736917,0.7598246253592066,-0.2213883629981396,-0.3162655188397145,5,1144
2.8559664218482945,-1.3440958231146716,2.449829855700504,0.1976263462228251,-0.0620707079576111,0.7207216115598494,-0.0889501076866709,0.9716062114970234,-1.730668192628834,0.1308811018374155,0.8855218849040323,7,509
-0.1781003559281791,0.493785284446043,0.3135102238544269,0.1238432615477677,0.0225913674547394,0.0375282445685153,-0.2720567679043474,0.2440405055635466,-0.0064808570986525,-0.4562346728885097,0.2384055905804756,6,1073
-1.0940450435588125,-0.0074550176159698,-0.9072438514861886,1.0092402776484597,0.763384527312809,-0.1576698602861515,-0.455163428122024,0.0361645895825863,1.2068361567929562,0.072169524364823,0.5157411452905716,4,1423
1.768282105286917,-1.511175923802009,0.8730225083855422,0.7878910236232868,-0.3372224530477515,-0.938462279704819,-0.8213767485573771,0.9716062114970234,-1.2197978709902613,0.9528431864537098,-1.0558269980666344,6,280
-1.0940450435588125,0.6051720182376016,-0.2968668138158809,-0.5402045005277516,-0.1255672645168743,-0.1576698602861515,-0.455163428122024,0.0829366706783254,1.7815652686363492,0.0134579468922305,-0.5936010735498088,5,848
1.3675563044485144,-0.5643886865737623,0.6186987426895807,-0.2450721618275207,0.403570706810318,-0.7432641748501522,-0.4246456514190779,0.9716062114970234,-2.6885500457011564,-0.9259272926692492,-0.77849144335654,5,650
-0.750565785697325,0.0482383492798094,-0.9072438514861886,-0.3926383311776362,-0.1255672645168743,-0.5480660699954852,-0.9129300786662152,-1.0084118882218895,0.7598246253592066,-0.3975230954159172,0.977967069807397,6,1092
0.279871987887138,-0.6757754203653208,1.8903175711693885,-0.2450721618275207,0.128418961720178,-0.6456651224228187,-0.1194678843896169,0.9716062114970234,1.4622713176122426,0.0134579468922305,0.0535152207737461,5,76
0.4516116168178812,-0.8985488879484376,0.2626454707152345,-0.3188552465025784,-0.4853810850193653,-1.133660384559486,-0.9434478553691614,-0.5043127919679914,-0.0703396473034755,0.8354200315085253,0.7006315150973011,6,1302
-0.2925934418820083,-0.7871621541568791,0.7712930021071575,-0.3926383311776362,-0.019739670251436,-0.6456651224228187,-0.7603411951514849,-0.7641576869441918,0.5043894645399202,0.0134579468922305,1.0704122547107615,6,1148
-0.0063607269974349,0.4380919175502637,0.1609159644368498,-0.3188552465025784,-0.0620707079576111,-0.4504670175681519,0.1246743292339517,0.2440405055635466,0.5682482547447404,-0.2800999404707321,-0.2238203339363497,6,100
1.1385701325408568,-1.4554825569062295,-0.144272554398304,-0.3188552465025784,-0.3160569341946638,-0.0600708078588181,-0.3941278747161318,-0.5874631583603525,-0.5812099689420455,0.0134579468922305,2.179754473551144,6,533
-1.036798500581898,-0.0631483845117491,-0.8055143452078041,-0.5402045005277516,-0.2948914153415761,-0.255268912713485,-0.2415389912014013,-0.6394321373555926,0.1850955135158108,-0.8085041377240643,-1.0558269980666344,5,1328
-0.3498399848589227,1.3570324713306212,0.7712930021071575,-0.466421415852694,0.1072534428670902,-0.7432641748501522,1.223314290540011,-0.4315562213746322,-0.5173511787372252,-0.3975230954159172,-0.8709366282599048,5,253
1.8255286482638315,-0.6200820534695416,1.0764815209423113,0.0500601768727099,-0.2102293399292252,-0.7432641748501522,-0.790858971854431,0.9300310283007852,-1.4113742416047277,-0.7497925602514718,0.5157411452905716,5,1344
3.4284318516174404,-1.232709089323113,2.3989651025613115,-0.5402045005277516,-0.2525603776354006,-0.938462279704819,-0.9434478553691614,2.114923749392363,-2.8801264163156226,0.7767084540359328,-1.8878336621969205,6,544
-0.3498399848589227,0.7444054354770497,-1.3650266297389193,-0.0975059924774055,0.0649224051609148,-0.7432641748501522,-0.8213767485573771,0.3479784635540268,-0.2619160179179389,0.4244389892003776,-1.0558269980666344,5,352
-0.8078123286742394,0.0482383492798094,0.1609159644368498,-0.2450721618275207,0.0225913674547394,-0.6456651224228187,1.8031520478959868,0.2700249950611667,-0.389633598327582,3.066459975467039,0.0535152207737461,6,1367
-1.7810035592817874,0.6330187016854912,-1.3650266297389193,-0.2819637041650497,-0.146732783369962,-0.0600708078588181,-0.5467167582308623,-1.19030331470523,2.994882282527958,-0.2800999404707321,1.902418918841048,6,1300
0.2226254449102226,1.7190393561531858,-1.3650266297389193,-0.8353368392279824,-0.4642155661662775,0.8183206639871828,-0.3941278747161318,-0.6914011163508904,-0.2619160179179389,-0.6323694053062867,-0.6860462584531752,5,635
-0.0063607269974349,0.6608653851333808,-0.8563790983469962,0.2714094308978829,0.0437568863078271,0.1351272969958487,-0.1805034377955091,0.6753830312240856,-0.1341984375082957,-0.6323694053062867,-0.8709366282599048,5,750
-0.0636072699743503,-1.3997891900104504,1.686858558612619,0.3451925155729406,0.3612396691041426,-0.5480660699954852,-0.7298234184485388,0.8053054787121858,0.5043894645399202,0.1308811018374155,0.1459604056771109,5,1479
0.566104702771711,-1.4554825569062295,0.7204282489679651,-0.3926383311776362,0.0860879240140025,-0.938462279704819,-0.9129300786662152,0.6597923375255251,-0.1980572277131187,0.2483042567826,-0.6860462584531752,5,476
-1.2657846724895565,-1.1770157224273337,-0.0934078012591116,-0.5402045005277516,-0.019739670251436,-1.0360613321321526,-0.4246456514190779,-1.0863653567147498,0.312813093925454,-1.2781967575048043,-0.3162655188397145,5,1355
-0.464333070812752,0.1039317161755887,-0.144272554398304,-0.3926383311776362,-0.1890638210761375,-0.5480660699954852,-0.5467167582308623,0.8156992745112454,0.8875422057688498,0.7179968765633403,-0.8709366282599048,6,546
-0.5788261567665813,0.2710118168629259,0.1609159644368498,-0.0975059924774055,-0.2737258964884884,-0.0600708078588181,0.2772632127486822,0.0361645895825863,0.95140099597367,-0.3975230954159172,-0.2238203339363497,5,196
-0.8650588716511542,0.6608653851333808,-1.2632971234605348,-0.3188552465025784,-0.1890638210761375,-0.7432641748501522,-0.9434478553691614,-0.9096708281309104,0.2489543037206338,-0.2213883629981396,-0.0389299641296186,6,1210
-0.1208538129512647,0.7165587520291601,-0.2460020606766886,-0.2450721618275207,-0.3795534907539267,-0.6456651224228187,-0.6993056417455927,0.0361645895825863,-0.0703396473034755,3.183883130412224,-0.1313751490329834,5,43
-0.464333070812752,0.9950255865080558,-1.3650266297389193,-0.6877706698778668,0.1072534428670902,0.6231225591325159,-0.455163428122024,-0.1976958158960518,0.4405306743350972,-0.4562346728885097,-0.4087107037430793,6,1013
-0.6360726997434958,-0.4530019527822037,-0.6020553326510347,-0.3926383311776362,-0.1890638210761375,-0.5480660699954852,-0.5467167582308623,-0.3328151612836529,-0.1341984375082957,-0.8672157151966569,-0.5011558886464441,6,1378
0.7378443317024541,0.0482383492798094,0.7712930021071575,-0.0975059924774055,-0.1255672645168743,0.9159197164145162,0.1857098826398439,0.1401025475730665,-0.7089275493516886,0.3070158342551925,0.8855218849040323,6,471
-0.9795519576049836,2.3873597589025364,-1.3650266297389193,-0.5402045005277516,-0.1044017456637886,-1.0360613321321526,-0.9129300786662152,-1.6268427382652697,1.2068361567929562,-1.2781967575048043,1.3477478094208577,6,1410
-0.0636072699743503,-0.5643886865737623,0.1100512112976574,-0.6877706698778668,-0.1255672645168743,1.111117821269183,-0.0279145542807787,-0.3639965486808316,-0.389633598327582,-0.6910809827788792,-0.1313751490329834,5,1004
-0.0063607269974349,1.2734924209869525,0.1100512112976574,1.230589531673633,-0.2525603776354006,-0.3528679651408184,-0.9129300786662152,-0.1197423474031339,0.8875422057688498,0.1308811018374155,0.977967069807397,6,740
-0.750565785697325,0.6608653851333808,-1.2632971234605348,-0.3188552465025784,-0.4430500473131898,-0.7432641748501522,-0.6382700883397006,0.2440405055635466,1.0152597861784929,0.072169524364823,-0.8709366282599048,6,697
-0.1208538129512647,4.448014334046368,-1.3650266297389193,-0.5402045005277516,-0.1044017456637886,-1.2312594369868193,-1.0350011854779997,-0.1717113263984317,1.4622713176122426,-1.0433504476144344,0.4232959603872068,5,127
-0.1781003559281791,0.493785284446043,0.4152397301328113,0.1976263462228251,-0.019739670251436,1.2087168736965166,0.1857098826398439,0.1401025475730665,-0.0064808570986525,-0.2213883629981396,0.330850775483842,5,1069
0.4516116168178812,1.2734924209869525,2.0937765837261577,-0.6139875852028093,6.922550513561329,0.2327263494231821,0.551923203075197,-0.1093485516041321,-2.6246912554963364,3.947133637555927,-1.2407173678733654,6,1319
0.5088581597947955,-0.0074550176159698,-0.144272554398304,0.0500601768727099,-0.1890638210761375,1.2087168736965166,2.840756455796154,0.5974295627312255,-0.6450687591468685,-0.5149462503611023,-0.8709366282599048,5,741
0.279871987887138,0.3823985506544844,0.1100512112976574,-0.2450721618275207,0.2342465559856165,-1.0360613321321526,-0.9434478553691614,1.0755441694875036,0.312813093925454,-0.984638870141842,-1.2407173678733654,5,626
-0.0636072699743503,0.1596250830713679,-0.1951373075374962,0.6403248542731713,-0.1890638210761375,-0.1576698602861515,1.7726342711930407,0.4519164215445647,-0.1980572277131187,-0.2213883629981396,-0.9633818131632697,5,621
-1.2085381295126416,-0.5643886865737623,-0.2460020606766886,-0.5402045005277516,-0.1890638210761375,0.5255235067051824,0.3077809894516283,-0.2080896116950536,1.3345537372025995,-0.3388115179433247,-0.8709366282599048,6,1195
2.3979940780329776,-1.3997891900104504,1.3816700397774655,-0.1712890771524633,-0.1044017456637886,-0.3528679651408184,-0.5161989815279162,1.543264980444722,-1.2836566611950844,4.1232683699737045,-0.5936010735498088,7,339
1.4820493904023442,-0.0074550176159698,1.1273462740815037,1.5257218703738633,0.6575569330473704,-0.5480660699954852,-0.8824123019632693,1.8031098754209225,-1.5390918220143708,-0.5736578278336941,1.1628574396141265,6,556
-0.2925934418820083,-0.0074550176159698,-1.16156761718215,-0.6139875852028093,-0.2313948587823129,0.1351272969958487,-0.455163428122024,-0.1717113263984317,0.1212367233109906,-0.5736578278336941,-0.4087107037430793,6,162
-0.750565785697325,0.1596250830713679,-0.5003258263726501,-0.6139875852028093,-0.4642155661662775,-0.0600708078588181,-0.6687878650426466,-0.8265204617384916,0.8236834155640268,0.1308811018374155,0.0997378132254293,7,1555
-1.8382501022587023,-0.3416152189906455,-1.2632971234605348,-0.90911992390304,-1.1203466506119963,0.2327263494231821,-0.0584323309837248,-2.4063774231939865,3.761187764985817,-0.2213883629981396,2.179754473551144,6,695
0.5088581597947955,0.5494786513418223,-0.2968668138158809,0.1238432615477677,0.2130810371325268,1.30631592612385,0.5824409797781431,1.0755441694875036,-0.1980572277131187,-0.4562346728885097,-0.77849144335654,5,457
-0.8078123286742394,-0.508695319677983,-1.3650266297389193,-0.8353368392279824,-0.3583879719008389,1.59911308340585,-0.2415389912014013,-1.221484702102351,0.0573779331061676,-0.4562346728885097,0.8855218849040323,6,1045
-1.5520173873741294,0.4659386009981534,-1.3650266297389193,-0.6877706698778668,0.0437568863078271,0.0375282445685153,0.3993343195604665,-1.263059885298589,1.717706478431529,-0.8085041377240643,-0.5011558886464441,5,12
0.5088581597947955,-0.5643886865737623,1.1273462740815037,-0.0975059924774055,-0.019739670251436,0.7207216115598494,2.138847591628394,0.4519164215445647,-0.5173511787372252,-0.1039652080529545,-0.8709366282599048,5,524
0.566104702771711,-0.7871621541568791,0.6695634958287731,0.0500601768727099,-0.2948914153415761,-0.5480660699954852,-0.6077523116367545,0.8676682535064855,0.1850955135158108,0.5418621441455627,-0.2238203339363497,6,489
1.1958166755177713,-1.1213223555315543,1.839452818030196,0.1976263462228251,-0.0620707079576111,-1.0360613321321526,-0.7298234184485388,1.5952339594399625,-0.3257748081227619,0.4831505666729701,0.7006315150973011,7,453
-0.2353468989050935,1.301339104434842,-1.3650266297389193,-0.3926383311776362,-0.0620707079576111,-0.6456651224228187,-0.7298234184485388,-0.2808461822884128,0.1212367233109906,0.1308811018374155,0.4232959603872068,6,1282
1.2530632184946855,-1.6225626575935674,1.025616767803119,-0.3188552465025784,-0.4430500473131898,-0.938462279704819,-0.6687878650426466,0.5558543795350449,-1.028221500375798,1.42253580623445,0.5157411452905716,7,423
0.2226254449102226,-0.0631483845117491,-0.9072438514861886,-0.0237229078023477,0.0860879240140025,0.427924454277849,0.0941565525310056,0.4519164215445647,0.1850955135158108,1.1876894963440798,0.1459604056771109,7,290
1.596542476356173,-0.7871621541568791,1.3816700397774655,0.1238432615477677,0.1707499994263534,0.5255235067051824,1.6810809410842025,1.7511408964256825,-1.155939080785441,-0.8672157151966569,-0.8709366282599048,5,744
2.2835009920791487,-0.7871621541568791,1.839452818030196,-0.1712890771524633,0.0860879240140025,-0.938462279704819,-0.8518945252603232,1.9070478334114027,-0.964362710170975,-0.984638870141842,-0.8709366282599048,5,435
0.1081323589563938,-1.7896427582809054,1.2799405334990808,-0.466421415852694,0.0649224051609148,-0.6456651224228187,-0.6993056417455927,-0.1301361432021935,0.312813093925454,0.072169524364823,-0.0389299641296186,5,955
-0.0636072699743503,0.6051720182376016,0.008321705019273,-0.3926383311776362,0.1707499994263534,-1.0360613321321526,0.9486543002134962,0.3843567488507065,-1.155939080785441,-0.2213883629981396,-1.2407173678733654,6,1055
0.4516116168178812,0.7165587520291601,-0.6020553326510347,0.4927586849230561,0.2130810371325268,-0.6456651224228187,0.3993343195604665,1.574446367841843,-0.1980572277131187,-0.6910809827788792,-0.77849144335654,5,819
-0.0063607269974349,0.9671789030601662,-0.7546495920686117,0.0500601768727099,0.1072534428670902,-0.3528679651408184,-0.5467167582308623,1.387358043458944,1.2706949469977764,0.365727411727785,-0.4087107037430793,5,302
1.7110355623100029,0.493785284446043,2.0429118305869656,1.9684203784242096,-0.019739670251436,-0.938462279704819,-0.8213767485573771,1.0755441694875036,-0.5812099689420455,0.1895926793100074,2.734425582971334,8,455
-0.2925934418820083,0.2710118168629259,-0.7037848389294193,-0.3188552465025784,0.3189086313979671,0.1351272969958487,-0.3025745446072935,-1.211090906303349,-0.4534923885324022,-0.7497925602514718,0.7006315150973011,6,1274
1.3103097614716,2.749366643725101,0.8221577552463498,0.1976263462228251,-0.146732783369962,0.5255235067051824,1.1622787371341188,0.9196372325017832,-1.6029506122191908,-0.5149462503611023,-0.3162655188397145,5,710
-0.750565785697325,0.1596250830713679,-0.7037848389294193,-0.6877706698778668,-0.2102293399292252,0.9159197164145162,-0.1194678843896169,-0.2288772032931727,0.1850955135158108,-0.3975230954159172,-1.1482721829700009,5,1568
-0.3498399848589227,0.8836388527164973,-0.2460020606766886,-0.466421415852694,-0.0620707079576111,0.2327263494231821,1.4674565041635796,-0.327618263384152,-0.0064808570986525,-1.0433504476144344,-0.8709366282599048,5,72
-0.6933192427204107,-0.5643886865737623,0.7712930021071575,2.1897696324493827,-0.3583879719008389,1.30631592612385,2.535578688766693,0.2960094845587868,0.6959658351543836,0.365727411727785,0.0535152207737461,5,156
0.1653789019333082,-0.2302284851990869,0.0591864581584653,-0.466421415852694,0.4882327822226689,0.427924454277849,2.749203125687316,0.2440405055635466,-2.43311488488187,7.58725144085666,-0.5011558886464441,6,86
-0.6933192427204107,1.050718953403835,-1.3650266297389193,-0.5402045005277516,0.763384527312809,-0.938462279704819,-0.9739656320721076,-0.2392709990922323,0.8875422057688498,-0.4562346728885097,-0.5936010735498088,5,1252
-0.6933192427204107,-0.3973085858864244,-0.3477315669550731,-0.466421415852694,-0.2102293399292252,1.2087168736965166,0.2467454360457361,-0.5874631583603525,0.376671884130277,-0.1039652080529545,-0.0389299641296186,6,1280
0.4516116168178812,0.3823985506544844,-1.3650266297389193,-0.466421415852694,-0.6123741981378936,-1.0360613321321526,-1.096036738883892,0.5038854005398048,-0.8366451297613318,-0.162676785525547,-0.0389299641296186,6,1130
-0.8078123286742394,1.1621056871953936,-1.2124323703213424,-0.1712890771524633,-0.6970362735502423,-0.8408632272774856,-0.9129300786662152,-0.8577018491356702,0.8875422057688498,-0.162676785525547,0.977967069807397,6,1499
