RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,Type
-0.0488282901229064,-0.9623702312619647,0.0560981888745366,-1.2520900530945016,1.4956756375843194,-0.2284558712490708,0.3275258248583909,-0.3538076426214914,1.4659305670962155,2
-0.60074157514404,-1.7847153345695173,-1.8601716121459453,-0.5244639426641389,3.2698752628017096,3.3777751711262827,-0.0169307485038662,-0.3538076426214914,-0.5883010828478235,7
0.4700362951963677,0.4982128626723467,0.6254247239603322,-0.2617100694531744,-1.2109500680392855,-0.5814061434815522,-0.1997036241654719,1.0343159354906435,-0.5883010828478235,1
-0.8023386433254047,-0.6677988509726919,0.583766684807713,1.3552368426142984,0.0063839813799386,0.2932967050945972,-0.6917844432544108,-0.3538076426214914,-0.5883010828478235,2
1.243375868219967,0.9646175481303604,0.7642848544690626,-1.0903953618877542,-1.677163108242393,-0.4126038393703654,0.1306934972228159,-0.3538076426214914,3.212027469548649,3
2.7404819647143395,-2.6684294754373337,-1.8601716121459453,-1.373361071499562,0.7186539039124614,-0.7655541116028468,4.025161694012416,-0.3538076426214914,-0.5883010828478235,2
0.7707794624833108,0.1790938673589683,-0.4090832483297108,0.4457042045763447,-0.6152334055575257,0.0477660809328711,0.4329717146631637,0.189371148813692,1.15779581960461,2
0.0205739792510204,-0.4714179307798433,0.6531967500620783,-0.787217815875103,-0.4080276099117043,0.2165683850440578,0.1236637712358312,-0.3538076426214914,0.952372654610206,2
0.6121457039143561,0.706867590377248,-0.922865731212014,0.364856858972971,-1.1591486191278209,-0.1670732152086392,1.1289145873746629,-0.3538076426214914,1.2605074021018117,2
-0.4090591168732258,-0.6309774284365314,0.6531967500620783,0.2435858405679108,0.3948948482158584,0.1705313930137341,-0.5933682794366233,-0.3538076426214914,-0.5883010828478235,2
1.2499856081603096,0.989165163154468,0.7920568805708088,-1.9797161635248643,-1.1461982568999685,-0.59675180749166,0.4329717146631637,-0.3538076426214914,-0.5883010828478235,1
-0.3793152871415009,-0.0295608603459329,0.5698806717568399,-0.6053112882675126,0.2524408637093538,0.0017290889025474,-0.3684170478531082,-0.3538076426214914,-0.5883010828478235,1
1.5375092955664942,-0.1154775129303044,0.6254247239603322,-1.272301889495345,-0.8612902878869595,-0.5814061434815522,0.8547552738822538,-0.3538076426214914,-0.2801663353562176,1
0.0304885891615709,-0.1891203580026232,0.7503988414181896,-0.2617100694531744,-0.3303254365445166,0.1244944009834104,-0.3754467738400929,-0.3538076426214914,-0.5883010828478235,2
-0.1678036090495857,-0.3977750857075245,0.5629376652314035,-0.3425574150565481,0.2653912259372246,0.1551857290036263,-0.3262386919311988,-0.3538076426214914,-0.5883010828478235,1
-0.3297422375887484,-0.4714179307798433,0.5976526978585861,0.4861278773780315,0.097036516974997,0.063111744942979,-0.3613873218661235,-0.3538076426214914,0.1306799946325903,1
0.0106593693404699,1.1241770457870506,0.403248515146363,1.5573552066227327,-1.8196170927488973,1.4749128338729045,-2.224264708417105,2.925382839005726,-0.5883010828478235,7
-0.3033032778272315,-1.4778701467681916,0.3963055086209266,-0.5850994518666692,1.1589662196598458,0.185877057023842,-0.0380199264648203,-0.3538076426214914,1.8767768970850236,2
1.1111810694124558,-2.263393827539584,-0.5548863853638779,0.2233740041670674,0.2653912259372246,-0.0443079031277762,1.726441296268374,-0.3538076426214914,-0.5883010828478235,5
1.0483885399789448,-0.3486798556593135,0.6254247239603322,-1.1106071982885977,-0.5893326811018027,-0.4126038393703654,0.6087148643377848,-0.3538076426214914,1.055084237107408,1
-0.7891191634446463,-0.7537155035570634,0.6462537435366417,0.344645022572128,0.4078452104437292,0.2165683850440578,-0.621487183384562,-0.3538076426214914,2.082200062079428,1
-0.0950964697055243,-0.4959655458039488,0.7781708675199357,-0.7467941430734162,0.537348832722363,0.0938030729631948,-0.4035656777880316,-0.3538076426214914,0.6442379071186001,2
-0.0356088102421479,-0.6555250434606391,0.5559946587059669,-0.3223455786557046,0.3819444859880061,0.1551857290036263,-0.3684170478531082,-0.3538076426214914,-0.5883010828478235,1
-1.0799477208210388,2.142903069287452,-1.8601716121459453,1.6179907158252629,1.0942144085205288,-0.7655541116028468,-0.4316845817359717,0.9136095373939364,-0.5883010828478235,7
0.7377307627814513,-0.6800726584847446,-0.7423475615506641,1.4562960246185153,-0.6152334055575257,0.4007163531653525,0.524358152493966,0.1290179497653382,4.649989624509477,5
-0.5313393057701131,-0.7537155035570634,0.583766684807713,0.1829503313653806,0.9129093373304304,0.2472597130642736,-0.7409925251633042,-0.3538076426214914,-0.5883010828478235,2
1.0483885399789448,-0.4345965082436828,0.6740257696383878,-1.171242707491128,-0.5634319566460796,-0.4739864954107969,0.6298040422987388,-0.3538076426214914,1.15779581960461,1
-0.0554380300632489,0.3877485950638696,-1.8601716121459453,-1.7978096359172735,2.324498820167624,-0.7655541116028468,1.4311928048150109,-0.3538076426214914,-0.5883010828478235,2
0.268439227015003,0.9155223180821492,-1.8601716121459453,1.294601333411768,0.1099868792028493,-0.7655541116028468,1.353865818958178,-0.3538076426214914,-0.5883010828478235,6
-0.2900837979464731,-0.6923464659967974,0.5698806717568399,-0.625523124668356,0.7963560772796491,0.0938030729631948,-0.2840603360092895,-0.3538076426214914,-0.5883010828478235,1
-0.8122532532359552,-0.6432512359485841,0.5212796260787843,-0.1000153782464273,0.8093064395075198,0.2932967050945972,-0.6355466353585314,-0.3538076426214914,1.8767768970850236,1
-0.8849603925800166,-0.1400251279544122,0.5351656391296574,-0.4840402698624521,0.1099868792028493,0.0938030729631948,-0.2700008840353201,-0.3538076426214914,-0.5883010828478235,1
-0.2206815285726196,-1.0360130763342812,0.583766684807713,-0.0393798690438971,0.6409517305452921,0.1091487369733025,-0.2910900619962754,-0.3538076426214914,-0.5883010828478235,1
1.240070998249759,0.4000224025759224,0.8059428936216818,-1.4744202535037791,-1.1591486191278209,-0.5046778234310126,0.552477056441906,-0.3538076426214914,-0.5883010828478235,1
-0.7957289033849888,-0.3855012781954718,0.583766684807713,0.203162167766224,0.2783415881650953,0.2779510410844895,-0.6355466353585314,-0.3538076426214914,0.3361031596269941,2
-0.3462665874396415,-1.2937630340873958,0.0283261627727907,0.364856858972971,0.2783415881650953,0.3086423691047051,0.1939610311056793,-0.3538076426214914,-0.5883010828478235,2
-0.2173766586024116,0.3018319424794982,0.6809687761638245,-0.6861586338708859,0.1488379658864431,-0.59675180749166,-0.248911706074366,-0.3538076426214914,-0.5883010828478235,3
-0.0884867297651084,0.0318081772143308,0.1324712606543386,-0.5244639426641389,0.2394905014815015,0.0784574089530869,0.0533665113659818,-0.3538076426214914,-0.5883010828478235,1
-0.5676928754421805,-0.5818821983883203,0.5976526978585861,0.344645022572128,0.3948948482158584,0.2165683850440578,-0.649606087332502,-0.3538076426214914,1.5686421495934175,2
0.6881577132286254,-0.0295608603459329,-1.8601716121459453,-0.1000153782464273,-0.5245808699624858,-0.2591471992692865,2.492681428849721,-0.3538076426214914,-0.5883010828478235,5
-0.68666819436886,-0.4959655458039488,0.6254247239603322,0.1829503313653806,0.2265401392536308,0.1705313930137341,-0.6425763613455173,-0.3538076426214914,-0.5883010828478235,2
-0.1843279589005522,-0.2382155880508343,0.4935075999770382,-0.2414982330523309,0.1358876036585908,0.1398400649935184,-0.2559414320613507,-0.3538076426214914,-0.5883010828478235,1
0.9657667907242596,1.1241770457870506,0.847600932774301,-1.2520900530945016,-1.4958580370522945,-0.7655541116028468,0.376733906767285,-0.3538076426214914,-0.5883010828478235,3
-0.8089483832657473,-0.7168940810209029,0.583766684807713,0.910576441795743,0.2653912259372246,0.2932967050945972,-0.6917844432544108,-0.3538076426214914,-0.5883010828478235,2
0.8137427720957207,0.4613914401361862,-0.2771661243464168,-0.0393798690438971,-0.8612902878869595,-0.0136165751075604,0.6298040422987388,-0.3538076426214914,1.15779581960461,2
-0.1380597793179342,-0.2382155880508343,0.5559946587059669,-0.0798035418455839,-0.0195167430757844,0.1398400649935184,-0.3684170478531082,-0.3538076426214914,-0.5883010828478235,1
-0.4156688568135683,-0.4959655458039488,0.5490516521805304,0.6882462413864658,0.0840861547471262,0.2472597130642736,-0.5441601975277292,-0.3538076426214914,-0.5883010828478235,2
0.1891223477305256,0.0686295997504913,0.7989998870962455,-0.3829810878582349,-0.1360700031265659,0.1091487369733025,-0.5230710195667738,-0.3538076426214914,0.8496610721130041,2
0.1230249483268067,-0.5818821983883203,0.6809687761638245,0.2233740041670674,-0.1878714520380121,0.1244944009834104,-0.2840603360092895,-0.3538076426214914,0.6442379071186001,2
-0.7164120241005114,0.1545462523348606,0.6045957043840224,0.1829503313653806,0.4337459348994523,-0.1670732152086392,-0.8253492370071224,-0.3538076426214914,-0.5883010828478235,1
-0.7329363739514778,0.6332247453049293,0.583766684807713,-0.4031929242590783,0.2912919503929477,-0.197764543228855,-0.7128736212153648,-0.3538076426214914,0.8496610721130041,2
2.75039657462489,0.7191413978893008,0.7087408022655707,-1.4946320899046226,-1.4052055014572546,-0.734862783582631,0.6087148643377848,-0.3538076426214914,0.4388147421241962,1
-0.0091698504807044,-0.0909298979061989,0.4587925673498553,0.1829503313653806,-0.6670348544689904,0.0938030729631948,0.025247607418043,-0.3538076426214914,-0.5883010828478235,3
-0.6040464451141746,0.1913676748710211,0.6184817174348956,0.0414674765594766,-0.2655736254051997,0.2165683850440578,-0.6988141692413955,-0.3538076426214914,-0.5883010828478235,2
-0.7593753337129947,-0.6187036209244786,0.5282226326042208,0.0010438037577897,0.5243984704945107,-0.0903448951580998,-0.4808926636448657,-0.3538076426214914,-0.5883010828478235,2
-0.878350652639674,-0.2013941655146759,0.5629376652314035,0.0414674765594766,0.770455352823926,-0.1824188792187471,-0.649606087332502,-0.3538076426214914,-0.5883010828478235,2
-0.5776074853527311,-0.5082393533160016,0.3477044629428711,-0.4436165970607652,0.4078452104437292,0.1244944009834104,-0.1012874603476838,-0.3538076426214914,1.8767768970850236,2
0.2453051372236941,0.596403322768771,0.5907096913331493,-0.2617100694531744,-1.094396807988504,0.0170747529126553,-0.1223766383086391,-0.1325125794441944,-0.5883010828478235,1
-0.7197168940707194,1.89742691904639,-1.8601716121459453,1.6584143886269491,0.8352071639632428,-0.7655541116028468,-0.1715847202175319,0.994080469458408,-0.5883010828478235,7
1.1144859393826638,0.1299986373107551,0.8198289066725549,-1.1510308710902846,-1.120297532444227,-0.4126038393703654,0.4118825367022085,-0.3538076426214914,0.5415263246213982,1
-0.3264373676185405,-0.7659893110691162,0.6531967500620783,-0.3223455786557046,0.1747386903421846,0.1398400649935184,-0.1786144462045178,-0.3538076426214914,-0.5883010828478235,1
0.0536226789528799,-0.2504893955628892,0.6601397565875148,-0.7670059794742596,0.2265401392536308,0.1091487369733025,-0.3824764998270776,-0.1727480454764302,1.15779581960461,2
0.0404031990721214,-0.373227470683419,0.8962019784523569,-0.5244639426641389,-0.2785239876330705,0.1551857290036263,-0.3684170478531082,-0.3538076426214914,-0.5883010828478235,2
-0.270254578125372,-1.0237392688222284,0.5490516521805304,-0.1404390510481142,0.9517604240140244,0.1551857290036263,-0.2840603360092895,-0.3538076426214914,0.0279684121353882,1
-0.2372058784235126,-0.7414416960450084,0.6809687761638245,-0.3627692514573915,0.4596466593551938,0.1551857290036263,-0.2770306100223048,-0.3538076426214914,-0.5883010828478235,1
-0.6437048847564499,1.1855460833473146,-1.8601716121459453,2.6083706994665903,0.2524408637093538,-0.7655541116028468,0.348615002819345,0.7325499402488753,-0.5883010828478235,7
0.1759028678497672,1.9465221490946032,-1.318617103161896,0.5871870593822487,-0.2008218142658828,-0.7655541116028468,0.7001013021685869,-0.3538076426214914,-0.5883010828478235,6
-0.3033032778272315,-0.1277513204423572,0.6393107370112053,-0.625523124668356,0.5632495571781044,0.1244944009834104,-0.5511899235147139,-0.3538076426214914,-0.5883010828478235,1
-0.3760104171713663,-0.6555250434606391,0.5559946587059669,-0.2414982330523309,0.4984977460387876,0.0938030729631948,-0.3684170478531082,-0.3538076426214914,-0.5883010828478235,1
-0.1149256895266253,0.3754747875518169,0.8684299523506108,0.1829503313653806,-1.094396807988504,0.063111744942979,-0.5230710195667738,-0.3538076426214914,0.952372654610206,2
-0.339656847499299,1.89742691904639,-1.8601716121459453,0.7084580777873093,0.4337459348994523,-0.7655541116028468,-0.2418819800873813,2.7644409748767838,-0.5883010828478235,7
-0.7428509838620283,-0.0909298979061989,0.5907096913331493,-0.2212863966514875,0.0193343436078093,0.0938030729631948,-0.4387143077229563,-0.3538076426214914,-0.5883010828478235,3
-0.3066081477974395,-0.1645727429785177,0.6531967500620783,-0.4234047606599218,0.5502991949502337,0.0784574089530869,-0.621487183384562,-0.3538076426214914,-0.5883010828478235,1
-0.1975474387813106,-0.6800726584847446,0.5559946587059669,-0.4436165970607652,0.4078452104437292,0.1705313930137341,-0.2770306100223048,-0.1727480454764302,1.6713537320906198,1
-0.0190844603912549,-0.2013941655146759,0.847600932774301,-0.0798035418455839,-0.420977972139575,0.0784574089530869,-0.4527737596969257,-0.3538076426214914,0.4388147421241962,2
-0.623875664935349,-0.4468703157557377,0.5004506065024745,-0.3829810878582349,0.4596466593551938,0.0324204169227632,-0.2629711580483354,-0.3538076426214914,-0.5883010828478235,3
-0.4222785967539842,0.0931772147745968,0.5559946587059669,0.5265515501797184,-0.1749210898101597,0.185877057023842,-0.6777249912804407,-0.3538076426214914,-0.5883010828478235,2
-0.4652419063663942,-0.6677988509726919,0.6254247239603322,-0.2819219058540178,-0.0583678297593782,0.1705313930137341,-0.1153469123216544,-0.3538076426214914,-0.5883010828478235,3
0.0370983291019134,0.0072605621902253,0.8406579262488647,-0.2414982330523309,-0.3562261610002581,0.0170747529126553,-0.473862937657881,-0.3538076426214914,-0.5883010828478235,2
-0.8717409126993315,-0.8396321561414327,0.5421086456550938,0.2233740041670674,0.705703541684609,0.2626053770743816,-0.6074277314105926,-0.3538076426214914,1.8767768970850236,1
1.2962537877429274,0.9400699331062548,0.7851138740453724,-1.3531492350987184,-1.6901134704702636,-0.7655541116028468,0.5173284265069813,-0.3538076426214914,-0.5883010828478235,1
-0.5544733955614221,-0.5696083908762676,0.6462537435366417,-0.3829810878582349,0.12293724143072,0.0938030729631948,-0.248911706074366,-0.3538076426214914,-0.5883010828478235,2
-0.5941318352036241,0.0072605621902253,0.4935075999770382,-0.3425574150565481,-0.0195167430757844,0.0324204169227632,-0.2137630761394413,-0.3538076426214914,-0.5883010828478235,3
0.3378414963889299,0.473665247648239,-0.1869070395157416,-0.5244639426641389,0.1358876036585908,-0.7655541116028468,0.57356623440286,-0.3538076426214914,-0.5883010828478235,6
0.8798401714994396,0.2895581349674454,1.2572383177750566,-0.7063704702717293,-1.133247894672098,-0.6734801275421994,-0.1434658162695931,-0.3538076426214914,-0.5883010828478235,1
-0.3826201571117089,1.6519507688053303,-1.8601716121459453,1.1126948058041777,0.4725970215830461,-0.7655541116028468,-0.2981197879832601,2.844911906941255,0.2333915771297922,7
-1.060118500999938,0.7436890129134063,0.0005541366710446,4.144470265930689,-3.580866355738417,1.8125174420952777,-2.1680269005212267,4.072093620924448,-0.5883010828478235,5
0.0437080690423294,0.2895581349674454,0.8267719131979916,-0.3627692514573915,-0.9001413745705532,0.063111744942979,-0.445744033709941,-0.3538076426214914,2.69846955706264,2
1.045083670008737,-2.9139056256783955,-0.6729174962962988,0.2233740041670674,1.016512235153341,0.1244944009834104,1.874065541995055,-0.3538076426214914,-0.5883010828478235,5
0.8732304315590971,0.3509271725277092,0.6323677304857686,-0.6659467974700425,-0.9001413745705532,-0.6274431355118759,0.3134663728844216,-0.3538076426214914,-0.5883010828478235,1
0.2155613074919692,0.1054510222866496,0.5559946587059669,-0.201074560250644,-0.9130917367984056,0.0784574089530869,0.0322773334050277,-0.3538076426214914,-0.5883010828478235,1
-0.4784613862471527,-0.0909298979061989,0.5976526978585861,0.3244331861712846,-0.1490203653544183,0.2779510410844895,-0.5933682794366233,-0.3538076426214914,-0.5883010828478235,2
-0.2636448381850295,-0.8519059636534855,0.5143366195533476,-0.5042521062632955,0.705703541684609,0.1398400649935184,-0.220792802126426,-0.3538076426214914,-0.5883010828478235,1
1.1310102892336302,-0.2504893955628892,0.6948547892146976,-0.6053112882675126,0.12293724143072,0.063111744942979,-0.3051495139702447,-0.3538076426214914,-0.5883010828478235,2
-0.276864318065788,-0.7291678885329557,0.6184817174348956,-0.201074560250644,0.4725970215830461,0.185877057023842,-0.2559414320613507,-0.3538076426214914,-0.5883010828478235,1
1.58708234511932,0.0440819847263836,0.4587925673498553,-0.4436165970607652,-0.3562261610002581,0.1551857290036263,-0.0872280083737144,-0.3538076426214914,-0.5883010828478235,7
0.9459375709031586,0.7682366279375118,0.7503988414181896,-1.7573859631155868,-1.120297532444227,-0.59675180749166,0.4892095225590425,-0.3538076426214914,-0.5883010828478235,3
-0.623875664935349,0.0072605621902253,0.6045957043840224,-0.4031929242590783,0.2006394147979077,0.2779510410844895,-0.600398005423608,-0.3538076426214914,-0.5883010828478235,2
-0.1380597793179342,-0.7537155035570634,0.5698806717568399,-0.6659467974700425,0.4855473838109168,0.2165683850440578,-0.1294063642956238,-0.3538076426214914,-0.5883010828478235,1
-0.6073513150843826,1.1978198908593694,-1.8601716121459453,0.9914237873991169,1.2366683930270337,-0.7655541116028468,-0.3332684179181835,2.8046764409090192,-0.5883010828478235,7
1.2830343078621689,-0.2382155880508343,0.7573418479436262,-1.3329373986978752,-0.8612902878869595,-0.5660604794714442,0.749309384077481,-0.3538076426214914,-0.5883010828478235,1
0.0833665086845314,-0.0541084753700406,0.5212796260787843,-0.0393798690438971,-0.511630507734615,0.0170747529126553,-0.248911706074366,-0.3538076426214914,-0.5883010828478235,2
0.2651343570447951,-0.82735834862938,-0.5757154049401874,0.8297290961923698,0.0452350680635324,0.1551857290036263,0.7985174659863751,-0.3538076426214914,-0.5883010828478235,5
-0.1611938691092432,-0.82735834862938,0.5212796260787843,-0.5244639426641389,0.3819444859880061,0.185877057023842,-0.1364360902826085,-0.3538076426214914,2.4930463920682358,1
-0.5445587856508716,-0.2013941655146759,0.6184817174348956,-0.1404390510481142,0.0581854302914031,0.0938030729631948,-0.3613873218661235,-0.3538076426214914,0.4388147421241962,3
-0.2272912685129621,-0.2382155880508343,0.7017977957401339,-0.3223455786557046,-0.0583678297593782,0.1091487369733025,-0.5160412935797892,-0.3538076426214914,-0.5883010828478235,1
4.26402702097023,-3.282119851039985,-1.8601716121459453,1.3148131698126115,-3.684469253561328,0.1244944009834104,3.055059507808509,5.983278257455647,2.287623227073832,2
-0.1876328288707601,-0.2382155880508343,0.0908132215017194,-0.3223455786557046,0.4207955726715999,0.0170747529126553,0.0463367853789971,-0.3538076426214914,0.3361031596269941,1
-0.0785721198545579,-0.0909298979061989,0.8128859001471185,-0.4031929242590783,0.1617883281143139,0.0324204169227632,-0.5863385534496386,-0.3538076426214914,-0.5883010828478235,2
-0.5015954760384617,1.4187484260763237,-1.8601716121459453,1.0722711330024906,0.8222568017353905,-0.7655541116028468,-0.3051495139702447,2.8046764409090192,0.1306799946325903,7
0.5262190846895362,-0.1645727429785177,-1.8601716121459453,0.6276107321839356,0.4855473838109168,-0.0443079031277762,1.6631737623855103,-0.3538076426214914,-0.5883010828478235,5
-0.7461558538322363,1.9710697641187087,-1.8601716121459453,2.143498462247191,0.5114481082666399,-0.6888257915523074,-0.0872280083737144,0.7124322072327575,-0.5883010828478235,7
1.6036066949702863,0.3877485950638696,0.7226268153164437,-1.8988688179214903,-1.1720989813556917,-0.6274431355118759,0.777428288025421,-0.3538076426214914,1.055084237107408,1
-0.7990337733551968,-0.1891203580026232,0.5351656391296574,-0.0393798690438971,0.6668524550010152,0.1705313930137341,-0.7691114291112436,-0.3538076426214914,-0.5883010828478235,2
-0.1711084790197937,-0.8764535786775932,0.5976526978585861,-0.2212863966514875,0.3819444859880061,0.1091487369733025,-0.1434658162695931,-0.3538076426214914,-0.5883010828478235,1
-0.2603399682148216,-0.311858433123153,0.6462537435366417,-0.8074296522759464,0.7575049905960552,0.1091487369733025,-0.5019818416058198,-0.3538076426214914,-0.5883010828478235,1
2.988347212478322,-2.9261794331904483,-1.8601716121459453,-1.4137847443012488,0.5502991949502337,-0.7655541116028468,4.221994021647992,-0.3538076426214914,-0.5883010828478235,2
-0.8155581232061632,-0.3486798556593135,0.5073936130279113,0.2637976769687543,0.7834057150517967,-0.6581344635320916,-0.3965359518010469,-0.3538076426214914,1.3632189845990137,2
-1.407129847869499,1.0382603932026793,0.2852174042139421,1.2743894970109249,-0.4857297832788919,0.9224689295090208,-1.3174300560960612,-0.3538076426214914,-0.5883010828478235,2
-0.7329363739514778,0.5841295152567182,-0.6243164506182431,0.6882462413864658,0.5761999194059568,-0.7655541116028468,-0.1997036241654719,1.1751400666034693,-0.5883010828478235,7
