Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
155439,3.1492243690136887,2.937956684733186,3.316120674389249,0.1795237516142017,0.4138822465748769,3.5076383455135822,3.2413677691367244,-1.9233837766314104,-0.9914316265713868,-0.6547958902683161,-0.3561318574731965,-2.557156036941395,-1.4851706609177189,-0.388746510467525,-2.34437557239446,1
44111,-0.3011522743751463,-0.2208316185822374,-0.3342998694414855,0.1034057066809484,0.3526050068236456,-0.3060809660564415,-0.2716528691103496,0.7354103200449216,0.1448155187722166,0.2219998651401581,-0.2122070825350096,0.2349748639858963,-0.1711065401070392,-0.2483631474394341,0.1738081743957182,6
25306,-1.2405786634848937,-1.16165150886649,-1.2471655114381943,-0.3009329121822811,-0.0217098963832955,-0.9447628252433614,-1.2431484927672112,0.4881722455029121,-0.0280823444960355,0.7051264695139038,0.2241944253251385,1.9093306741575964,1.076357257365444,0.1870430600725285,0.9303118527664532,3
39765,-0.5538615291102305,-0.7722366236276359,-0.0518657778616068,-1.2689460099295713,-1.459493138059571,-0.4552388403017671,-0.4740568028950999,0.0005462948352295,0.3630504145215701,0.8012705050012185,1.3955541079846987,-0.1568176276045078,1.1942135144570891,1.4281810239449453,0.4648845488347368,5
57356,0.5532972386017296,0.8508080840336659,-0.2935573880696852,2.0092110876450806,1.3674883937764504,0.1521403530899167,0.2902001567712406,1.4354580634371843,-0.7083809539095106,-1.903463852802904,-1.820141045593344,0.2563746199671355,-1.2945531645778252,-1.7261719776609048,-2.831794278303967,4
53347,0.0205315659628733,-0.0080072096198609,0.2423096573886946,-0.3430698868607874,-0.0661926997336636,0.00214281506253,0.1277089808370011,1.1615655194771253,0.8256381391347806,0.5677831615344853,0.25871786899511,-0.5100802743467617,-0.1335737906076082,0.222113206967433,0.5457425326950758,6
34207,-0.9060285895536878,-1.088425952823983,-0.224068394244378,-1.632979891965372,-2.3862673029244648,-0.6498057318809545,-0.7497932511290067,0.5004962014545311,1.4248337156750497,1.850571090913289,1.9447228841448791,0.0609619919898038,2.036325631255382,2.0464130362341546,0.867044287969676,5
45428,-0.4021781085518944,-0.6379626216028317,0.3531953625405433,-1.4850912080884486,-1.9679308327324487,-0.2672549127739383,-0.2123065760711166,0.7212807047687148,0.9649181894028352,1.5423684628854772,1.7187507122089816,-0.6381126614554972,1.1950895695115833,1.789213072054772,0.8405270833603463,5
54187,0.3542929589084976,0.3926079507379317,-0.1491877834574824,0.9154996147411631,0.8960845780899764,0.046880101370743,0.1622481503664846,0.3952527273630022,-1.0415135116756316,-1.478806257067292,-0.9304669745872508,-0.0307161655321103,-0.8261104155825783,-0.9330796619221372,0.4889997182231664,0
62465,0.7105807608328342,1.08076083961807,-0.1950115886114552,2.2290385991467367,1.439222252044451,0.3210807060406007,0.4892539176770191,-0.9277215889240364,-0.1652944613012652,-1.6808511564456765,-1.889587925180841,0.0391384609087622,-1.3889942490252176,-1.785517374350705,0.168775993057701,4
41739,-0.4840142609966222,-0.5717506869908192,-0.1144631226791073,-0.8420932480884861,-0.6984172433891628,-0.3911892870061499,-0.3808190654607007,0.4632737660262442,0.8128492249032435,0.9289614913009094,0.8156325167432597,-0.0596968856941256,0.6340384029645519,0.80051847025126,-0.1800568693741489,6
65974,0.7727792234117191,0.6338691152697851,0.5168427565030242,0.3131247691297613,0.515483314424844,0.4425968485804764,0.6212854394062258,0.3343002449705574,-0.3566382824743808,-1.3069763350198984,-0.4192094714285814,-0.7870465585076295,-0.7710834172554747,-0.4497697208994599,-0.0745390899091761,0
24887,-1.2951469875346318,-1.2967194468926138,-1.107045033614167,-0.8614219289871831,-0.7276262240140272,-0.959540907807636,-1.2683657831050394,-0.0374130932586145,0.10207965775903,1.0688492859846082,0.8386229154267616,1.6271372393933057,1.6936034956455708,0.8249089307783989,-0.2113598222648445,3
44522,-0.3281214306809219,-0.2772228937604651,-0.230031051704742,-0.1579949762731042,0.120909283503863,-0.2979530206460905,-0.2530385370317628,0.8237809742749291,0.9666318468308558,0.5829472216050956,0.0558765078649434,0.0828644268028171,-0.0099543667398478,0.0173731087046075,0.3364846813723537,6
35677,-0.7726201674541541,-0.9822254653489028,-0.2122255393791638,-1.4547763121657222,-1.88999483287738,-0.5927421812520852,-0.6748116570236032,0.3810640507488524,0.1271366940135167,1.161704703208062,1.6745565922537002,0.0448310548749377,1.6769534148110217,1.7393709596438802,0.8624928343136459,5
49946,-0.0869437186403469,-0.1216955256418798,0.0726936929298582,-0.3097677374783396,-0.0309403085716765,-0.1103721317336511,-0.0149937394339686,0.6363463447124498,0.480560191723838,0.3925172533009709,0.2327374780271295,-0.3215003549346555,-0.0583136127077473,0.1957128469803358,0.896029716604101,6
77418,1.2212773661295873,0.5218172422573716,1.522915082262538,-0.9554584271672214,-0.8759504824064901,0.8529237455980722,1.02910137054515,0.3258375436784267,-1.9711501351981835,-1.5713495150583094,0.9826643466682284,-1.6408345857322864,-0.2047473898528851,0.9786477481678864,0.6327544721603673,0
41565,-0.3978380297554988,-0.3145968033023362,-0.4770519796253276,0.1547991641558727,0.3942593365616129,-0.3953204328138903,-0.3889477200786245,1.1870242769306107,0.5465724817616797,0.1276997012630176,-0.2464398334109075,0.4344248806755716,-0.1117982842243528,-0.2818980267248371,0.7382640066531904,6
78152,1.1019111989745214,0.6918623386017777,1.3446023916954732,-0.5638961684012259,-0.3198944292881293,0.8527222262903774,1.0541934423492711,1.3598768271760433,0.0345197973015902,-0.8199692884518678,0.510577920323013,-1.514778338157985,-0.4787075950168598,0.480736490897068,0.7101731574974748,0
56318,0.7977463433694805,0.7516825616269588,-0.325474866699882,1.890153349881064,1.3259934037947785,0.1278236899614286,0.2486881731331824,-1.908277988879321,-1.9222847194101529,-3.381835326523634,-1.6775607592623405,0.2346353119707821,-1.217801007859104,-1.6031678985219446,-0.2957878790678713,4
57778,0.3840201652881118,0.6987361309405733,-0.151359644468158,1.4632355941639494,1.1596032410082038,0.1581859323207563,0.3069694039457954,-2.5366621431443805,0.1903010424804833,-0.7949575026500081,-1.3957811290130124,0.0120469975201339,-1.1129110368805248,-1.355476350322652,-1.0726367133096486,4
40854,-0.3503491675704195,-0.2575770656698855,-0.5806021288800894,0.4409938027202463,0.6062067889697531,-0.4065383409422259,-0.4223412375321814,-1.7148755768130153,-1.4128312751737009,-0.5024634617698327,-0.5622967808285263,0.6492868353045069,-0.2907602205001459,-0.5870618804789847,-1.0137131037029952,6
30512,-0.9647129883329107,-0.8909471182860134,-0.9324058661361062,-0.254461252995167,0.026023811915096,-0.7713218744208301,-0.9457128596309076,0.9483825505854988,0.7317322441546186,0.6428197958710972,0.1394755357847172,1.264719100065989,0.6540769036363101,0.1013711978722963,-0.284707781627909,3
171914,3.455227924667956,3.2488785961117084,3.6934272335835954,0.1688393778476413,0.4054351090190475,4.060775258584122,3.6297479715910574,1.3496614567421448,-0.63045953870287,-0.4170393631163201,-0.2950279210323091,-2.7323515783582746,-1.5343002311576737,-0.3293407859835156,-0.5211467868453501,1
58386,0.459252864510366,0.9336087417420824,-0.3512018969976672,2.2806130843499663,1.4551960544606644,0.1699748118208935,0.3310225276154638,-0.9153253495550232,1.143051226759698,-1.1190222519804696,-1.9198694157396383,0.256934925120012,-1.3504159395661128,-1.8112780496022836,0.2757313750285265,4
159048,3.060644760804669,2.8458769493143854,3.5657937223720158,-0.1129768253404766,0.1633528553705419,3.602956978053153,3.328142818823776,0.9701664663640382,0.1019897476084672,0.033263342610153,-0.0322544691659307,-2.675154351707945,-1.3920554069167828,-0.070596311071441,-1.124427505895034,1
41443,-0.4682546415391718,-0.3514847063608228,-0.446538723623271,0.0349576931648378,0.2952424445532085,-0.4019369834165314,-0.394657274906831,-0.0377550541269799,0.921153833517029,0.6800422514793603,-0.1267367410218164,0.3852137755713114,-0.0286955674937443,-0.1642416246954816,0.8161863223727008,3
44171,-0.1357719384754964,0.2714842515601001,-0.851667458099134,2.0717821904600324,1.388530578727919,-0.3067862836333728,-0.2689300580180849,0.4334228130618872,0.5330016281777916,-1.009797435799714,-1.770830787557725,1.073490143000725,-1.0492913146472738,-1.6838089156516858,0.8506558026245428,4
45454,-0.362622723736571,-0.4910264868012554,0.1348583298235748,-1.007582465754105,-0.9629073472897092,-0.2653404793508391,-0.2111436920403707,0.8194435006521992,0.8221213432935609,1.1998713653067354,1.0580269923318464,-0.3954925512307132,0.6682565763478421,1.059720181758997,0.9055778524124468,5
38104,-0.6178240237160377,-0.6782110557853347,-0.3660122575649611,-0.7016538791500049,-0.4980942126260598,-0.5123023909306362,-0.5543195881104191,1.414061703309457,0.4690755111321084,0.7225065929874069,0.660356948998489,0.277468513167136,0.6748756589817966,0.6368518213278006,0.3222808846210289,6
48436,-0.1130028584242978,-0.0452301593844546,-0.1481132520580091,0.136113485607668,0.3792513663335132,-0.160348920041925,-0.0799071013248914,0.9450666812370688,0.315008781712052,0.1340439482823541,-0.2374323431053194,-0.0301806840252473,-0.3101811191411501,-0.2730829055947786,0.4114614807898251,6
42008,-0.5472580758877575,-0.8376791242171913,0.2977993594891602,-1.7498131867550322,-2.771064683798201,-0.3831285146983638,-0.3682856210360704,0.7120391435422614,0.9707762970643824,1.611474710271291,2.128101131978928,-0.5774995238019492,1.7221826939654514,2.258020704316088,0.8069569921542947,5
30774,-0.9924941593812376,-1.0146335545401453,-0.7493299482168677,-0.8103805622141748,-0.6513871887590797,-0.7614810148950746,-0.931442864410146,0.343437659401713,0.5369130416010369,1.0618507966297366,0.7935896446636839,0.8990730001981272,1.1928306229534436,0.7771714320603026,0.3827204239689696,3
51088,0.3324852296444572,0.6619842537755997,-0.6388727324745961,2.3853265171896223,1.4866910752537408,-0.0674821057459724,0.0334504245621857,-3.29452026092986,-0.0229115452168824,-2.1075800183257103,-1.9950732571565368,0.720977524991595,-1.2780021014601637,-1.8749493188618225,-0.112556427484309,4
175965,3.331311674903765,3.123580000600979,3.997485960472196,-0.1808607964439334,0.0989130383102575,4.141215048905571,3.722357929832371,1.1797845466820935,1.4222351191995362,0.4169006378189935,0.0874158738984027,-2.857507082205799,-1.4257382133223266,0.0489998740046765,0.6061454277223514,1
25726,-1.217879584704605,-1.234257638405542,-1.0943602371428025,-0.7403646038709383,-0.5513126912108737,-0.9314961374867968,-1.2180796740471644,-0.4959106195408231,0.2202634392164209,0.7055083222979947,0.7190015262021577,1.568748477734328,1.5024455975287672,0.6984475396982854,0.7328832462146803,3
52153,0.2543078102926056,0.4833295406281381,-0.3940204877803945,1.5237891746898244,1.1850375357425136,-0.0241554545916221,0.0781425969788573,0.1700957903516086,-0.8653881100433821,-1.368920209033769,-1.4122080023389236,0.3271831836619567,-1.027979009787084,-1.370083677126312,0.0211898463659479,4
42122,-0.392195927320184,-0.3765627688047936,-0.3344165179194643,-0.1853560116101647,0.0945533312706803,-0.3747654634290357,-0.3629861603700543,0.3227769684403046,0.3013696908301283,0.2790476159349271,0.074569258519317,0.2399715093049061,0.083399201088173,0.036108404223961,-0.007905973284519,6
36109,-0.7670527330411432,-0.9712040234005136,-0.1749416525786538,-1.477889889056839,-1.9491981557528533,-0.5812891672647724,-0.6530712316950602,0.4446824018042791,0.6873095485506694,1.2981408020935854,1.704204567299688,-0.0021352833826703,1.6771934069044945,1.7727913656265413,0.7206825196427716,5
60516,0.5357782538687513,0.8374900425252426,-0.065873728993049,1.5530632037418892,1.1971019433794514,0.2548144403603423,0.4143147857986182,0.2246124408514984,-0.17539143558358,-1.095479138487445,-1.484019428546544,-0.0775876419995952,-1.1925598813847953,-1.4336970733227197,-1.9746671275496848,4
49198,-0.1083267735275356,-0.0011475646181664,-0.1300777651065867,0.1870142633944727,0.4197749370723804,-0.135360525887788,-0.0470249725911231,1.095298148232835,0.4292225686695713,0.3307838376834358,-0.2890936656046052,-0.0517701635867329,-0.3610896517522993,-0.3235561465386267,0.3198886975613393,6
42853,-0.3692215102076502,-0.4770182704340446,-0.1136816701635966,-0.6761692379325901,-0.4638407411900926,-0.3485007803261659,-0.3291736057804027,-0.4689173266969886,0.093453218707661,0.346176233184844,0.5924930074559814,-0.0414727832850466,0.4222781066696484,0.5659030926681362,-0.9387873773074572,6
48915,0.1829485147273493,-0.1173319666391012,-0.0114494363388273,-0.1876899209418389,0.0922851392421672,-0.1256540125671623,-0.059207173773106,-0.836851757947932,-2.0108202532018336,-1.7646487473939645,0.0801036675400993,-0.1988493796581394,-0.1265401761758378,0.0416605816460191,0.1002325621903814,0
33494,-0.8243697736619316,-0.8483515961831444,-0.6600078666943637,-0.6062034884937076,-0.3728483488765278,-0.6676066040606488,-0.786742040084714,-0.2308038723397639,0.2452964422087191,0.6826113359077532,0.5622688646756672,0.7306614066132324,0.8303032656997943,0.5344191361468241,0.8031352185339043,3
50908,0.1004076828221317,0.3988057610673831,-0.4085583194319843,1.3923541575515128,1.1289843008262084,-0.0731246463614227,0.0258509550469277,-1.3800764508380166,-0.0818818748470524,-0.6912727189635547,-1.3176384853744325,0.3513596417615673,-0.9590492527024558,-1.2857049531150513,-0.0647495596383084,4
47114,-0.232831033967367,-0.2621412360833324,-0.0065457771615768,-0.4435593218059313,-0.1771632148237052,-0.2028023208629319,-0.1375742783476775,0.3356065212266105,-0.0104657487198001,0.6628994187556154,0.3713030795694359,-0.2175123286663867,0.1177415661841689,0.3371184691281208,0.610082630952888,6
21314,-1.484346422549124,-1.4725095395856982,-1.3829537152699356,-0.8051740224798426,-0.6437697505645797,-1.080855531039817,-1.492668704255082,0.2516565643397527,0.0452032260981505,0.920457785887242,0.8014721365173764,2.248809991450834,2.022288611186824,0.7855159822530451,0.8566084434927329,3
33171,-0.9377624990327112,-1.1423390435252867,-0.2648359843372702,-1.6852801502256112,-2.551750123681097,-0.683123590753137,-0.8036097850251404,0.8251981407905289,1.1028062417074889,1.684899672825077,2.022380089128457,0.1211318502502532,2.1909392787752395,2.135709031071048,0.7306023662790747,5
66985,0.7180288960576167,0.2327710000896257,1.0870065381707976,-0.9288833790863132,-0.8329522486198837,0.482598431157865,0.6586704585850477,-0.4068325127547248,-0.8690508221193899,-0.7847912666346036,0.9537581819086056,-1.3178940225955655,-0.0218079622377228,0.9476674964025456,0.7933349239938604,0
47371,0.0015425545407934,0.3953388395877287,-0.698073584053302,1.980401656159176,1.357625535692698,-0.1990406271192983,-0.1263008942144509,-2.666010914556601,0.6463768259506579,-1.0104447054197387,-1.7199883116089767,0.8065171494778771,-1.0879971723518604,-1.6399336281794143,0.4495014920383759,4
34827,-0.6827618693631854,-0.7096117350759715,-0.6830943895188919,-0.2900840064509861,-0.0104439810376039,-0.6200480474447106,-0.7179757013092096,-0.647827708122934,-0.1583366173113013,-0.0437356995003,0.1965651277317232,0.7826137514844155,0.4713506158524141,0.1590422861355329,0.3764471452948065,3
55607,0.2016668545685788,-0.1017855357375577,0.5881714272508641,-0.898630963553891,-0.7850558418105296,0.0891991559866201,0.2200325121176206,0.1379980210389203,-0.3481599054847929,-0.1294424367569696,0.8841295038676433,-0.853967561924974,0.2101368439046878,0.8733066915456108,-0.2418765254498671,0
25423,-1.2368359288669268,-1.1518555673034565,-1.2445380620120765,-0.2826135214763277,-0.0027300411474637,-0.9414041701151172,-1.2361442667162823,0.2888784496969373,0.1244724352323451,0.7342706729666852,0.2045413140909809,1.903036106775592,1.0496191172731113,0.1671196747118229,0.9318836650968058,3
43021,-0.3439930521718272,-0.2810628332449619,-0.3535592014022449,0.0214431506883304,0.2836528061280468,-0.3429254128132805,-0.321443581013451,0.9972402529457892,0.1134641282306875,0.1971973448122214,-0.1512130451146576,0.2820006016821791,-0.0974524631404173,-0.1883890971513031,-0.5324488114524618,6
70445,0.6675766467373639,0.6881166866903524,0.8161517543954011,0.0128443984579482,0.2762323822648679,0.5949790317489164,0.7845258817584185,0.407249778096045,-0.3570180938502426,0.2505964836021222,-0.1601042032072669,-1.0479138216699344,-0.7099928424688181,-0.1971493959539719,-1.1511132743794998,2
83112,1.3265406105720643,0.8542747452760714,1.4916670442550717,-0.4981713301833764,-0.2405423175939126,1.0279768508821605,1.2207518361738912,-0.0493744097430353,-0.4531412718511873,-1.1590551823875672,0.4399520488397366,-1.6231929524457387,-0.5878838583501853,0.4077216767105689,0.8591004863262859,0
25232,-1.240349992666589,-1.2226900191539865,-1.177570807917926,-0.5711600732273806,-0.3288793480324891,-0.9477520283074988,-1.2475868778727124,-0.4925159677867974,0.0881875738759064,0.6576098327610554,0.5246596438332238,1.7482172325006804,1.3592206657173314,0.4953404235046701,0.904099483099816,3
53473,0.2055869257395171,0.3423502703056691,-0.136010621666114,0.8043376437364195,0.8340605752173048,0.0151072238575527,0.13290710469781,1.5250624049107937,-0.1896197705548188,-0.7136714670267226,-0.8627155247876744,-0.0248303017505438,-0.7773215334193715,-0.8701877647287124,-0.4322446875137619,4
47360,0.0223795995148868,0.3034231621654253,-0.6063942603921121,1.6000825109283177,1.2161719415035388,-0.192860701683329,-0.1267827856535315,1.0832243931405792,-0.2167996734428711,-1.155067545193393,-1.465528877829983,0.6606135103569682,-0.9633221189260986,-1.417355332537315,0.0907313769179069,4
40514,-0.4128463022385192,-0.2405407263357934,-0.6569899345146054,0.6116727967920178,0.7183717163512657,-0.4305527251091721,-0.4384126944656734,1.0091426303302886,0.4794177534384909,-0.1252786166836665,-0.6741785696124574,0.7355162025264508,-0.3496656924497315,-0.6933149656632829,0.4541924231400079,6
