Area,Room,Address,Price,Price(USD),Parking_True,Warehouse_True,Elevator_True
114,1.1971486284446706,142,0.005439399425163944,183333.33,True,True,True
151,1.1971486284446706,135,0.5756113618443601,340000.0,True,True,True
42,-1.4239177461487142,156,-0.44827190684032414,58666.67,True,False,True
300,1.1971486284446706,21,-0.4798133345486201,50000.0,True,True,False
110,-0.11338455885202178,183,-0.20928493535823547,124333.33,True,True,True
100,-0.11338455885202178,152,-0.5865689360228525,20666.67,False,False,False
140,-1.4239177461487142,157,-0.5914214633625904,19333.33,False,False,False
70,-0.11338455885202178,108,-0.29177790013377874,101666.67,True,True,True
60,-0.11338455885202178,183,-0.4191567428018971,66666.67,True,True,False
76,-0.11338455885202178,106,-0.34636883270582947,86666.67,True,True,True
148,1.1971486284446706,35,0.06488285933695248,199666.67,True,True,True
75,-0.11338455885202178,106,-0.3827627877538633,76666.67,True,True,True
40,-1.4239177461487142,120,-0.5040759712473093,43333.33,True,True,False
65,-0.11338455885202178,164,-0.38640218325866665,75666.67,True,True,True
140,1.1971486284446706,134,-0.17653037581500505,133333.33,True,True,True
110,-0.11338455885202178,184,-0.17653037581500505,133333.33,True,True,True
70,-0.11338455885202178,4,-0.4616163570246032,55000.0,True,False,True
128,1.1971486284446706,93,0.15101521961729916,223333.33,True,True,True
94,-0.11338455885202178,115,-0.5914214633625904,19333.33,True,True,True
67,-1.4239177461487142,122,-0.3827627877538633,76666.67,True,True,True
75,-1.4239177461487142,152,-0.5829295405180491,21666.67,True,True,True
130,-0.11338455885202178,39,1.3884096912504482,563333.33,True,True,True
40,-2.7344509334454066,152,-0.6316974402824145,8266.67,False,False,False
97,-0.11338455885202178,117,-0.5999133862071316,17000.0,True,True,True
110,-0.11338455885202178,156,-0.19472735333902197,128333.33,True,True,True
150,1.1971486284446706,138,0.06609599117188694,200000.0,True,True,True
75,-0.11338455885202178,27,-0.5671588266639012,26000.0,False,False,False
137,1.1971486284446706,147,0.21167181136402216,240000.0,True,True,True
85,-0.11338455885202178,115,-0.6120447045564762,13666.67,True,True,True
68,-0.11338455885202178,113,-0.6096184408866073,14333.33,False,True,False
78,-0.11338455885202178,23,-0.5647325629940323,26666.67,False,True,False
85,-0.11338455885202178,115,-0.595667424784861,18166.67,True,True,True
100,-0.11338455885202178,115,-0.5065022349171782,42666.67,True,True,False
71,-0.11338455885202178,122,-0.32210619600714024,93333.33,True,True,True
140,1.1971486284446706,61,0.6969245453378061,373333.33,True,True,True
136,1.1971486284446706,115,-0.5707982221687046,25000.0,True,True,False
48,-1.4239177461487142,74,-0.55866690381936,28333.33,False,False,False
100,-0.11338455885202178,88,-0.26144960426041725,110000.0,True,True,True
82,-0.11338455885202178,158,-0.26387586793028617,109333.33,True,False,True
120,1.1971486284446706,51,-0.07947982902024826,160000.0,True,True,True
139,1.1971486284446706,61,0.22380312971336674,243333.33,True,True,True
110,1.1971486284446706,81,-0.18259603498967736,131666.67,True,True,True
78,-0.11338455885202178,115,-0.616897231896214,12333.33,False,False,True
79,-0.11338455885202178,21,-0.5707982221687046,25000.0,False,False,False
66,-0.11338455885202178,141,-0.4525178682625947,57500.0,True,True,True
78,-0.11338455885202178,76,-0.5671588266639012,26000.0,True,True,True
85,-0.11338455885202178,157,-0.4896397024115892,47300.0,True,True,True
100,-0.11338455885202178,124,-0.5162072895966539,40000.0,True,True,False
80,-0.11338455885202178,110,-0.22505564921238347,120000.0,True,True,True
44,-1.4239177461487142,141,-0.5344042671206708,35000.0,True,True,False
120,-0.11338455885202178,157,-0.5162072895966539,40000.0,True,True,False
50,-1.4239177461487142,152,-0.6205366274010174,11333.33,False,True,False
121,1.1971486284446706,111,-0.26144960426041725,110000.0,True,True,False
80,-0.11338455885202178,19,-0.32210619600714024,93333.33,True,True,True
70,-0.11338455885202178,22,-0.5162072895966539,40000.0,False,True,True
160,-1.4239177461487142,124,-0.6613463823282126,120.0,False,False,False
40,-2.7344509334454066,113,-0.6417664345123705,5500.0,False,False,False
88,-0.11338455885202178,127,-0.31482740499753353,95333.33,True,True,True
141,1.1971486284446706,119,-0.1995798806787598,127000.0,True,True,True
140,1.1971486284446706,119,-0.44463251133552073,59666.67,True,True,True
120,-0.11338455885202178,119,-0.4761739390438167,51000.0,True,True,True
66,-0.11338455885202178,24,-0.5404699262953431,33333.33,False,True,False
70,-0.11338455885202178,122,-0.23718696756172808,116666.67,True,True,True
75,-0.11338455885202178,69,-0.2978435593084511,100000.0,True,False,True
70,-0.11338455885202178,45,-0.4434193795005863,60000.0,False,True,True
150,1.1971486284446706,135,1.764480560080131,666666.67,True,True,True
95,-0.11338455885202178,62,-0.5465355854700154,31666.67,True,True,True
127,-0.11338455885202178,163,0.06609599117188694,200000.0,True,True,True
123,1.1971486284446706,146,-0.21292433086303886,123333.33,True,True,True
63,-0.11338455885202178,163,-0.4191567428018971,66666.67,True,True,True
90,-0.11338455885202178,122,-0.29177790013377874,101666.67,True,True,True
105,-0.11338455885202178,117,-0.5883886337752543,20166.67,True,True,True
180,1.1971486284446706,118,0.5392174067963263,330000.0,True,True,True
120,1.1971486284446706,120,-0.21292433086303886,123333.33,True,False,True
65,-0.11338455885202178,52,-0.3585001510551741,83333.33,True,True,True
158,1.1971486284446706,50,0.609579053222525,349333.33,True,True,True
144,1.1971486284446706,29,0.26407910663319084,254400.0,True,True,True
144,1.1971486284446706,122,0.26407910663319084,254400.0,True,True,True
130,1.1971486284446706,57,0.8303690471805968,410000.0,True,True,True
245,1.1971486284446706,50,2.607607185359581,898333.33,True,True,True
190,1.1971486284446706,77,2.286127249101949,810000.0,True,True,True
63,-0.11338455885202178,26,-0.2978435593084511,100000.0,True,True,True
75,-0.11338455885202178,40,-0.40702542445255246,70000.0,True,True,True
88,-0.11338455885202178,60,-0.09161114736959286,156666.67,True,False,True
108,-0.11338455885202178,118,0.45187191468104526,306000.0,True,True,True
117,-0.11338455885202178,71,-0.47016893646089114,52650.0,True,True,True
200,1.1971486284446706,118,0.793975092132563,400000.0,True,True,True
65,-1.4239177461487142,120,-0.4494850386752586,58333.33,True,True,False
90,-0.11338455885202178,26,-0.2032192761835632,126000.0,True,True,True
125,-0.11338455885202178,68,0.3208536765081236,270000.0,True,True,True
140,1.1971486284446706,68,0.4421668600015696,303333.33,True,True,True
71,-0.11338455885202178,65,-0.4737476753739478,51666.67,False,True,True
71,-0.11338455885202178,74,-0.4628294888595376,54666.67,False,True,True
236,2.5076818157413627,57,1.764480560080131,666666.67,True,True,True
67,-0.11338455885202178,26,-0.3281718551818126,91666.67,True,True,True
60,-1.4239177461487142,122,-0.4494850386752586,58333.33,True,True,True
220,1.1971486284446706,68,1.2064399160102792,513333.33,True,True,True
44,-1.4239177461487142,13,-0.619323495566083,11666.67,True,True,False
68,-1.4239177461487142,68,-0.16257935971325876,137166.67,True,True,True
100,-0.11338455885202178,118,0.30872235815877896,266666.67,True,True,True
86,-0.11338455885202178,117,-0.5914214633625904,19333.33,True,True,True
84,-0.11338455885202178,117,-0.5938477270324594,18666.67,True,True,True
94,-0.11338455885202178,68,-0.07947982902024826,160000.0,True,True,True
55,-1.4239177461487142,183,-0.4737476753739478,51666.67,False,True,False
113,-0.11338455885202178,135,0.24806576641205597,250000.0,True,True,True
71,-0.11338455885202178,71,-0.5853558041879181,21000.0,True,True,True
70,-0.11338455885202178,36,-0.4191567428018971,66666.67,True,True,False
200,1.1971486284446706,62,-0.3706314694045187,80000.0,True,True,True
106,-0.11338455885202178,62,-0.5283386079459985,36666.67,True,True,True
320,2.5076818157413627,135,2.249733294053915,800000.0,True,True,True
114,-0.11338455885202178,184,-0.19836674884382535,127333.33,True,True,True
100,-0.11338455885202178,122,0.06609599117188694,200000.0,True,True,True
122,-0.11338455885202178,135,0.04183335447319775,193333.33,True,True,True
200,-0.11338455885202178,31,-0.23718696756172808,116666.67,True,True,False
154,1.1971486284446706,135,0.8303690471805968,410000.0,True,True,True
210,1.1971486284446706,118,1.2488995302329853,525000.0,True,True,True
200,1.1971486284446706,40,0.672661908639117,366666.67,True,True,True
65,-1.4239177461487142,163,-0.2978435593084511,100000.0,True,True,True
124,1.1971486284446706,120,-0.18041239768679534,132266.67,True,True,True
83,-0.11338455885202178,132,-0.43019624249980065,63633.33,True,True,True
270,2.5076818157413627,50,3.92385522626347,1260000.0,True,True,True
104,-0.11338455885202178,40,0.029702036123853144,190000.0,True,True,True
150,1.1971486284446706,189,0.6107921850574595,349666.67,True,True,True
103,1.1971486284446706,183,-0.27358092260976186,106666.67,True,True,True
48,-1.4239177461487142,183,-0.42886179748137276,64000.0,True,True,True
165,1.1971486284446706,57,0.8303690471805968,410000.0,True,True,True
135,-0.11338455885202178,57,0.23593444806271135,246666.67,True,True,False
86,-0.11338455885202178,135,0.09035862787057615,206666.67,True,True,True
75,-0.11338455885202178,40,-0.37669712857919097,78333.33,True,True,True
58,-1.4239177461487142,40,-0.43735372032591396,61666.67,True,True,True
125,-0.11338455885202178,150,1.9464503353203,716666.67,True,True,True
82,-0.11338455885202178,126,-0.43298644572014994,62866.67,True,True,True
58,-0.11338455885202178,156,-0.39489410610320785,73333.33,True,True,True
101,-0.11338455885202178,24,-0.379972584533514,77433.33,True,True,True
90,-0.11338455885202178,105,0.16314653796664375,226666.67,True,True,True
180,1.1971486284446706,50,1.849399788525543,690000.0,True,True,True
132,1.1971486284446706,57,0.09642428704524844,208333.33,True,True,True
81,-0.11338455885202178,176,-0.43577664894049917,62100.0,True,True,True
153,1.1971486284446706,118,0.915288275626009,433333.33,True,True,True
166,1.1971486284446706,123,0.854631683879286,416666.67,True,True,True
200,1.1971486284446706,118,1.400541009599793,566666.67,True,True,True
113,-0.11338455885202178,118,0.36937894990550196,283333.33,True,True,True
100,-0.11338455885202178,176,-0.3827627877538633,76666.67,True,True,True
80,-0.11338455885202178,26,-0.25538394508574497,111666.67,True,True,True
76,-0.11338455885202178,74,-0.4191567428018971,66666.67,True,True,True
128,1.1971486284446706,122,0.029702036123853144,190000.0,True,True,True
210,1.1971486284446706,150,2.613672844534253,900000.0,True,True,True
140,-0.11338455885202178,150,0.8667630022286306,420000.0,True,True,True
74,-0.11338455885202178,10,-0.455308071482944,56733.33,True,True,True
75,-1.4239177461487142,26,-0.2978435593084511,100000.0,True,True,True
120,-0.11338455885202178,118,0.24806576641205597,250000.0,True,True,True
85,-0.11338455885202178,43,-0.055217192321559055,166666.67,True,True,True
105,-0.11338455885202178,117,-0.5768638813433768,23333.33,True,True,True
175,1.1971486284446706,50,1.2307025527089686,520000.0,True,True,True
170,1.1971486284446706,50,1.200374256835607,511666.67,True,True,True
58,-1.4239177461487142,42,-0.3208930641722058,93666.67,True,True,True
75,-0.11338455885202178,115,-0.613864402308878,13166.67,True,True,True
160,1.1971486284446706,57,1.1700459609622456,503333.33,True,True,True
62,-1.4239177461487142,156,-0.43735372032591396,61666.67,True,True,True
93,-0.11338455885202178,134,-0.48587899372329235,48333.33,True,True,True
75,-0.11338455885202178,71,-0.5750441835909752,23833.33,True,True,True
86,-0.11338455885202178,71,-0.5162072895966539,40000.0,True,True,False
120,-0.11338455885202178,164,-0.1449889481067091,142000.0,True,True,True
95,-0.11338455885202178,13,-0.4798133345486201,50000.0,True,True,True
70,-0.11338455885202178,183,-0.40459916078268354,70666.67,True,True,False
75,-0.11338455885202178,40,-0.4191567428018971,66666.67,True,True,False
81,-0.11338455885202178,117,-0.590208331527656,19666.67,True,False,True
65,-1.4239177461487142,183,-0.4276486656464383,64333.33,True,True,False
75,-0.11338455885202178,40,-0.3305981188516815,91000.0,True,True,True
106,-0.11338455885202178,40,-0.2796465817844342,105000.0,True,True,False
115,-0.11338455885202178,40,-0.10374246571893746,153333.33,True,True,True
100,-0.11338455885202178,146,-0.2978435593084511,100000.0,True,True,True
118,-0.11338455885202178,40,-0.11587378406828205,150000.0,True,True,True
116,-0.11338455885202178,40,-0.04308587397221446,170000.0,True,True,True
76,-0.11338455885202178,146,-0.39489410610320785,73333.33,True,True,True
74,-0.11338455885202178,40,-0.3827627877538633,76666.67,True,True,False
96,-0.11338455885202178,135,-0.11587378406828205,150000.0,True,True,True
87,-0.11338455885202178,117,-0.5859623701053853,20833.33,True,True,True
43,-1.4239177461487142,108,-0.46525575252940654,54000.0,True,True,False
155,1.1971486284446706,105,1.4066066687744652,568333.33,True,True,True
53,-1.4239177461487142,40,-0.42886179748137276,64000.0,True,True,True
160,1.1971486284446706,50,1.4733289196958606,586666.67,True,True,True
78,-0.11338455885202178,146,-0.3888284469285356,75000.0,True,True,True
230,1.1971486284446706,105,2.407440432595395,843333.33,True,True,True
55,-1.4239177461487142,183,-0.43735372032591396,61666.67,True,True,True
120,-0.11338455885202178,135,0.7575811370845291,390000.0,True,True,False
78,-0.11338455885202178,163,-0.22505564921238347,120000.0,True,True,True
95,-0.11338455885202178,163,-0.12800510241762666,146666.67,True,True,True
170,1.1971486284446706,57,1.2064399160102792,513333.33,True,True,True
175,1.1971486284446706,150,2.0980918146871073,758333.33,True,True,True
115,1.1971486284446706,122,-0.11587378406828205,150000.0,True,True,True
113,-0.11338455885202178,122,-0.14013642076697128,143333.33,True,True,True
85,-0.11338455885202178,122,-0.2517445495809416,112666.67,True,True,True
140,1.1971486284446706,135,0.551348725145671,333333.33,True,True,True
90,-0.11338455885202178,135,0.12675258291860994,216666.67,True,True,True
63,-1.4239177461487142,122,-0.39489410610320785,73333.33,True,False,False
75,-0.11338455885202178,26,-0.27115465893989293,107333.33,True,True,True
130,1.1971486284446706,122,0.095211155210314,208000.0,True,True,True
91,-0.11338455885202178,122,-0.25538394508574497,111666.67,True,True,True
121,1.1971486284446706,119,-0.21898999003771116,121666.67,True,True,True
140,1.1971486284446706,135,1.2185712343596238,516666.67,True,True,True
126,-0.11338455885202178,40,0.005439399425163944,183333.33,True,True,True
450,-0.11338455885202178,2,-0.15226773911631586,140000.0,True,True,False
500,-0.11338455885202178,2,-0.18866169416434966,130000.0,True,True,False
110,-1.4239177461487142,118,0.13888390126795455,220000.0,True,True,True
145,1.1971486284446706,63,-0.09161114736959286,156666.67,True,True,True
81,-0.11338455885202178,152,-0.5635194311590979,27000.0,True,True,True
64,-0.11338455885202178,146,-0.39489410610320785,73333.33,True,True,True
112,-0.11338455885202178,146,-0.21535059453290778,122666.67,True,True,True
192,1.1971486284446706,93,0.8752549250731718,422333.33,True,True,True
164,1.1971486284446706,93,0.551348725145671,333333.33,True,True,True
135,1.1971486284446706,118,0.3208536765081236,270000.0,True,True,True
170,1.1971486284446706,89,0.4542981783509142,306666.67,True,True,True
130,1.1971486284446706,89,-0.030954555622869858,173333.33,True,True,True
84,-0.11338455885202178,156,-0.24931828591107266,113333.33,True,True,True
82,-0.11338455885202178,156,-0.23112130838705577,118333.33,True,True,True
265,1.1971486284446706,50,1.764480560080131,666666.67,True,True,True
60,-1.4239177461487142,163,-0.42522240197656935,65000.0,True,True,True
145,1.1971486284446706,118,1.2185712343596238,516666.67,True,True,True
65,-1.4239177461487142,163,-0.4191567428018971,66666.67,False,True,True
60,-1.4239177461487142,163,-0.38518905142373216,76000.0,True,True,False
70,-0.11338455885202178,163,-0.42522240197656935,65000.0,True,True,True
92,-0.11338455885202178,52,-0.18866169416434966,130000.0,True,True,True
98,-0.11338455885202178,118,0.28445972146008974,260000.0,True,True,True
62,-1.4239177461487142,163,-0.38518905142373216,76000.0,True,True,True
65,-1.4239177461487142,122,-0.3099748776577957,96666.67,True,True,True
90,-0.11338455885202178,112,-0.055217192321559055,166666.67,True,True,True
59,-0.11338455885202178,163,-0.4312880611512417,63333.33,True,True,True
60,-0.11338455885202178,163,-0.39489410610320785,73333.33,True,True,True
70,-0.11338455885202178,163,-0.3585001510551741,83333.33,True,True,True
60,-1.4239177461487142,163,-0.39489410610320785,73333.33,True,True,True
165,1.1971486284446706,118,0.612005316892394,350000.0,True,True,True
135,-0.11338455885202178,189,1.461197601346516,583333.33,True,True,True
65,-1.4239177461487142,163,-0.4191567428018971,66666.67,True,True,True
60,-1.4239177461487142,163,-0.3888284469285356,75000.0,True,True,True
86,-0.11338455885202178,163,-0.22505564921238347,120000.0,True,True,True
109,-0.11338455885202178,68,0.06609599117188694,200000.0,True,True,True
98,-0.11338455885202178,100,-0.31701104230041555,94733.33,True,True,False
80,-0.11338455885202178,26,-0.28328597728923754,104000.0,True,True,True
143,1.1971486284446706,57,0.4130516959631425,295333.33,True,True,True
95,-0.11338455885202178,135,-0.10980812489360976,151666.67,True,True,True
86,-0.11338455885202178,122,-0.21292433086303886,123333.33,True,True,True
160,1.1971486284446706,57,0.551348725145671,333333.33,True,True,True
200,1.1971486284446706,118,1.3495894725325455,552666.67,True,True,True
74,-1.4239177461487142,122,-0.2675152634350896,108333.33,True,True,True
350,1.1971486284446706,189,5.707159023617126,1750000.0,True,True,True
87,-0.11338455885202178,108,-0.23112130838705577,118333.33,True,True,True
82,-0.11338455885202178,183,-0.24325262673640036,115000.0,True,True,True
55,-1.4239177461487142,146,-0.3597132828901085,83000.0,True,True,True
148,1.1971486284446706,43,0.35724763155615735,280000.0,True,True,True
55,-1.4239177461487142,146,-0.41673047913202815,67333.33,True,False,True
100,-0.11338455885202178,163,-0.20079301251369427,126666.67,True,True,False
130,1.1971486284446706,26,-0.018823237273525258,176666.67,True,True,True
335,2.5076818157413627,135,3.402208537241652,1116666.67,True,True,True
320,2.5076818157413627,135,4.190744229949051,1333333.33,True,True,True
192,1.1971486284446706,135,1.703823968333408,650000.0,True,True,True
100,-0.11338455885202178,57,0.30872235815877896,266666.67,True,True,True
148,1.1971486284446706,135,1.1336520059142117,493333.33,True,True,True
145,-0.11338455885202178,150,1.1215206875648671,490000.0,True,True,True
192,2.5076818157413627,135,2.007106927067023,733333.33,True,True,True
235,1.1971486284446706,106,1.3338187586783976,548333.33,True,True,True
225,1.1971486284446706,68,1.2488995302329853,525000.0,True,True,True
221,2.5076818157413627,135,2.371046477547361,833333.33,True,True,True
312,2.5076818157413627,50,4.797310147416281,1500000.0,True,True,True
188,1.1971486284446706,112,1.4820634689073886,589066.67,True,True,True
170,-0.11338455885202178,50,0.8425003655299413,413333.33,True,True,True
198,1.1971486284446706,50,2.701018336649534,924000.0,True,True,True
80,-0.11338455885202178,106,-0.28571224095910647,103333.33,True,True,True
170,1.1971486284446706,105,1.606773421538651,623333.33,True,True,True
110,-0.11338455885202178,166,0.13888390126795455,220000.0,True,True,True
650,-0.11338455885202178,2,-0.030954555622869858,173333.33,True,True,False
200,1.1971486284446706,135,0.793975092132563,400000.0,True,True,True
101,1.1971486284446706,43,0.12675258291860994,216666.67,True,True,True
104,-0.11338455885202178,52,-0.19472735333902197,128333.33,True,True,True
70,-0.11338455885202178,108,-0.27358092260976186,106666.67,True,True,True
76,-0.11338455885202178,146,-0.3500082282106329,85666.67,True,True,False
110,-0.11338455885202178,52,-0.14013642076697128,143333.33,True,True,True
160,-0.11338455885202178,118,1.303490462805036,540000.0,True,True,True
179,1.1971486284446706,39,1.012338822420766,460000.0,True,True,True
256,1.1971486284446706,39,1.582510784839962,616666.67,True,True,True
90,-0.11338455885202178,52,-0.19472735333902197,128333.33,True,True,True
77,-0.11338455885202178,146,-0.3500082282106329,85666.67,True,True,True
96,-0.11338455885202178,118,0.017570717774508544,186666.67,True,True,True
75,-1.4239177461487142,26,-0.2675152634350896,108333.33,True,True,True
79,-0.11338455885202178,0,-0.2978435593084511,100000.0,True,True,True
67,-1.4239177461487142,135,-0.24931828591107266,113333.33,True,True,True
125,-0.11338455885202178,146,0.11462126456926534,213333.33,True,True,True
75,-0.11338455885202178,146,-0.4325011929861761,63000.0,True,True,False
91,-0.11338455885202178,135,-0.006691918924180656,180000.0,True,True,True
105,-0.11338455885202178,115,-0.48982167218682937,47250.0,True,True,True
66,-0.11338455885202178,111,-0.46950171395167717,52833.33,True,True,True
86,-0.11338455885202178,163,-0.26508899976522066,109000.0,True,True,True
72,-0.11338455885202178,108,-0.3730577330743876,79333.33,True,True,False
148,-0.11338455885202178,85,-0.11587378406828205,150000.0,True,False,True
84,-0.11338455885202178,135,-0.10374246571893746,153333.33,True,True,True
128,-0.11338455885202178,105,0.8910256389273198,426666.67,True,True,True
65,-1.4239177461487142,183,-0.18866169416434966,130000.0,True,True,True
140,1.1971486284446706,118,0.7697124554338738,393333.33,True,True,True
115,-0.11338455885202178,43,0.23593444806271135,246666.67,True,True,True
105,-0.11338455885202178,135,0.029702036123853144,190000.0,True,True,True
87,-0.11338455885202178,117,-0.5829295405180491,21666.67,True,True,True
60,-1.4239177461487142,119,-0.5556340742320238,29166.67,True,True,True
68,-1.4239177461487142,164,-0.3427294372010261,87666.67,True,True,True
103,-0.11338455885202178,67,0.4627901011954554,309000.0,True,True,True
55,-1.4239177461487142,183,-0.39489410610320785,73333.33,True,True,True
140,1.1971486284446706,122,0.27232840311074513,256666.67,True,True,True
257,2.5076818157413627,119,0.8970912981019921,428333.33,True,True,True
82,-0.11338455885202178,122,-0.17434673851212304,133933.33,True,True,True
167,1.1971486284446706,122,0.6348121953891618,356266.67,True,True,True
53,-1.4239177461487142,183,-0.4628294888595376,54666.67,False,True,False
51,-1.4239177461487142,183,-0.4737476753739478,51666.67,False,True,False
54,-1.4239177461487142,183,-0.4033860289477491,71000.0,True,True,False
82,-0.11338455885202178,142,-0.16439905746566047,136666.67,True,True,True
75,-0.11338455885202178,183,-0.32210619600714024,93333.33,True,True,True
98,-0.11338455885202178,183,-0.11344752039841315,150666.67,True,True,True
70,-1.4239177461487142,105,0.017570717774508544,186666.67,True,True,True
64,-1.4239177461487142,42,-0.21292433086303886,123333.33,True,True,True
85,-0.11338455885202178,74,-0.40702542445255246,70000.0,True,True,True
48,-1.4239177461487142,116,-0.542896189965212,32666.67,False,True,False
246,1.1971486284446706,43,2.067763518813746,750000.0,True,True,True
168,1.1971486284446706,57,1.036601459119455,466666.67,True,True,True
280,2.5076818157413627,135,4.008774454708882,1283333.33,True,True,True
84,-0.11338455885202178,117,-0.5792901450132458,22666.67,True,True,True
108,-0.11338455885202178,61,-0.03338081929273878,172666.67,True,True,True
62,-1.4239177461487142,146,-0.3487950963756984,86000.0,True,True,True
70,-0.11338455885202178,163,-0.25295768141587605,112333.33,True,True,True
135,1.1971486284446706,0,0.12432631924874103,216000.0,True,True,True
108,-0.11338455885202178,50,0.09035862787057615,206666.67,True,True,True
91,-0.11338455885202178,43,-0.03338081929273878,172666.67,True,True,True
120,-0.11338455885202178,57,0.41790422330288035,296666.67,True,True,True
112,-0.11338455885202178,57,0.24806576641205597,250000.0,True,True,False
69,-0.11338455885202178,120,-0.4434193795005863,60000.0,True,True,True
